database_id,scale_factor,query_id,start,cpu_time,data_scanned
8,7,14,242356,1341.864406779661,313.68
3,1,15,244121,309.26666666666665,79.18
15,59,14,244193,10472.222222222223,2775.04
8,7,16,245265,1517.2322033898306,22.34
13,31,20,245449,9165.193785310734,1505.28
8,7,3,246370,5184.686440677967,274.96
5,3,14,246750,578.3615819209039,131.05
13,31,10,247729,18823.182485875706,1208.32
8,7,2,249570,2551.8559322033902,79.16
8,7,12,250882,2970.6101694915255,231.89
5,3,15,250965,925.1790960451978,251.44
8,7,5,252360,3062.6898305084746,328.42
2,1,22,252712,132.13333333333333,6.29
3,1,14,253705,193.33333333333334,52.0
8,7,1,254155,6920.318644067796,258.01
11,17,21,254924,12532.75856873823,1873.92
3,1,18,255297,1371.2,26.6
15,59,9,255968,46168.05555555556,4096.0
3,1,11,257487,104.8,12.18
8,7,2,259668,2551.8559322033902,79.16
8,7,6,259707,809.2830508474577,230.65
5,3,19,259988,1028.6858757062146,129.23
8,7,18,260747,9517.057627118644,194.46
8,7,7,262339,2826.706779661017,373.81
8,7,14,262695,1341.864406779661,313.68
8,7,18,263201,9517.057627118644,194.46
5,3,18,263508,4101.97966101695,83.54
8,7,3,265035,5184.686440677967,274.96
15,59,6,265840,6315.833333333333,1945.6
5,3,6,265950,348.81186440677965,98.91
3,1,22,267496,132.13333333333333,6.29
5,3,21,267582,2256.40790960452,263.47
5,3,15,267590,925.1790960451978,251.44
8,7,4,267688,2692.5203389830513,171.69
8,7,5,267762,3062.6898305084746,328.42
15,59,15,271018,16751.944444444445,5140.48
8,7,4,271894,2692.5203389830513,171.69
8,7,14,273500,1341.864406779661,313.68
13,31,6,274398,3461.4389830508476,1021.14
5,3,9,274562,2549.776836158192,200.62
3,1,6,278119,116.6,32.98
8,7,10,279129,4400.8525423728815,266.13
8,7,8,281064,3122.3796610169493,441.41
13,31,18,282057,40706.04745762712,862.73
8,7,10,284258,4400.8525423728815,266.13
19,356,21,285665,134259.46666666667,35696.64
3,1,1,285953,997.0666666666667,36.89
8,7,22,286226,917.0949152542373,46.48
5,3,3,288204,2234.6694915254234,117.33
8,7,11,289872,727.3830508474576,89.68
8,7,19,289906,2386.6677966101697,309.56
15,59,2,290269,19915.27777777778,412.6
13,31,18,290390,40706.04745762712,862.73
13,31,5,290408,13099.636723163841,1413.12
15,59,12,290537,23183.333333333332,1986.56
3,1,19,291104,343.8666666666667,51.4
8,7,10,291681,4400.8525423728815,266.13
5,3,15,291798,925.1790960451978,251.44
8,7,11,292365,727.3830508474576,89.68
5,3,9,293796,2549.776836158192,200.62
15,59,10,293961,34345.27777777778,2314.24
13,31,4,294048,11516.35988700565,770.67
3,1,19,294120,343.8666666666667,51.4
8,7,1,294137,6920.318644067796,258.01
8,7,2,294451,2551.8559322033902,79.16
8,7,15,295515,2146.520338983051,630.71
8,7,14,295902,1341.864406779661,313.68
3,1,13,297492,973.4666666666667,18.72
5,3,11,297620,313.51186440677964,42.57
8,7,21,297844,5235.122033898305,680.89
8,7,14,297967,1341.864406779661,313.68
8,7,3,299675,5184.686440677967,274.96
5,3,7,299714,1218.3485875706212,150.19
8,7,14,300695,1341.864406779661,313.68
10,13,12,301829,5469.6949152542375,430.26
8,7,14,302095,1341.864406779661,313.68
8,7,9,302596,5915.771186440677,492.09
2,1,21,302912,754.2666666666667,80.86
8,7,8,302975,3122.3796610169493,441.41
8,7,9,304606,5915.771186440677,492.09
8,7,19,304612,2386.6677966101697,309.56
8,7,20,304676,2142.818644067797,358.53
8,7,16,305023,1517.2322033898306,22.34
8,7,11,305756,727.3830508474576,89.68
8,7,1,306505,6920.318644067796,258.01
8,7,22,308254,917.0949152542373,46.48
3,1,5,308692,441.26666666666665,41.06
8,7,9,309424,5915.771186440677,492.09
8,7,14,309464,1341.864406779661,313.68
9,10,5,310077,4356.573446327684,490.83
8,7,7,311065,2826.706779661017,373.81
8,7,18,311203,9517.057627118644,194.46
5,3,9,311459,2549.776836158192,200.62
8,7,4,311513,2692.5203389830513,171.69
8,7,14,311886,1341.864406779661,313.68
8,7,4,313168,2692.5203389830513,171.69
19,356,3,313850,132966.0,14551.04
8,7,15,314359,2146.520338983051,630.71
3,1,4,316809,387.93333333333334,24.68
8,7,1,316985,6920.318644067796,258.01
8,7,2,317084,2551.8559322033902,79.16
3,1,13,317272,973.4666666666667,18.72
8,7,5,317973,3062.6898305084746,328.42
13,31,16,319952,6489.45593220339,35.82
11,17,13,322667,16174.946139359698,340.48
16,85,14,323543,14483.615819209039,3993.6
13,31,17,323586,8397.304519774012,1218.56
8,7,14,324187,1341.864406779661,313.68
8,7,8,324224,3122.3796610169493,441.41
19,356,4,324592,69052.13333333333,8806.4
3,1,17,325375,282.8666666666667,45.17
8,7,20,325399,2142.818644067797,358.53
8,7,19,325447,2386.6677966101697,309.56
2,1,6,325658,116.6,32.98
8,7,16,325937,1517.2322033898306,22.34
13,31,19,327276,10208.177401129944,1413.12
13,31,17,328107,8397.304519774012,1218.56
8,7,12,328990,2970.6101694915255,231.89
5,3,18,329152,4101.97966101695,83.54
8,7,11,329302,727.3830508474576,89.68
16,85,20,329392,23128.83615819209,4290.56
8,7,10,330083,4400.8525423728815,266.13
8,7,8,331512,3122.3796610169493,441.41
15,59,22,332366,7157.2222222222235,425.06
3,1,2,333361,367.6666666666667,10.0
5,3,16,334996,653.9474576271186,11.25
15,59,22,335104,7157.2222222222235,425.06
8,7,5,335740,3062.6898305084746,328.42
3,1,6,336605,116.6,32.98
15,59,21,338024,40856.11111111112,5560.32
8,7,22,338210,917.0949152542373,46.48
3,1,15,339685,309.26666666666665,79.18
13,31,20,340529,9165.193785310734,1505.28
9,10,19,341984,3394.954802259887,442.65
3,1,12,343064,428.0,33.19
8,7,2,343425,2551.8559322033902,79.16
3,1,7,343912,407.26666666666665,47.45
3,1,11,344402,104.8,12.18
8,7,21,346058,5235.122033898305,680.89
3,1,6,347083,116.6,32.98
8,7,8,347447,3122.3796610169493,441.41
8,7,10,347711,4400.8525423728815,266.13
3,1,17,348433,282.8666666666667,45.17
8,7,10,349506,4400.8525423728815,266.13
8,7,5,349742,3062.6898305084746,328.42
8,7,7,350078,2826.706779661017,373.81
15,59,2,350669,19915.27777777778,412.6
8,7,19,351502,2386.6677966101697,309.56
3,1,15,352150,309.26666666666665,79.18
3,1,15,355704,309.26666666666665,79.18
8,7,18,355706,9517.057627118644,194.46
13,31,11,356613,3111.1389830508474,266.54
2,1,10,356820,634.0666666666667,37.8
3,1,5,357803,441.26666666666665,41.06
3,1,5,357918,441.26666666666665,41.06
5,3,16,358888,653.9474576271186,11.25
3,1,1,358908,997.0666666666667,36.89
3,1,13,360676,973.4666666666667,18.72
3,1,22,360758,132.13333333333333,6.29
15,59,11,361040,5676.666666666667,499.78
3,1,11,361950,104.8,12.18
15,59,2,362058,19915.27777777778,412.6
5,3,19,362702,1028.6858757062146,129.23
5,3,4,364154,1160.5124293785311,73.68
3,1,15,364380,309.26666666666665,79.18
5,3,22,364877,395.2802259887005,19.48
8,7,18,365458,9517.057627118644,194.46
13,31,11,365502,3111.1389830508474,266.54
8,7,8,366014,3122.3796610169493,441.41
8,7,14,367116,1341.864406779661,313.68
3,1,7,367756,407.26666666666665,47.45
3,1,2,368509,367.6666666666667,10.0
5,3,19,369587,1028.6858757062146,129.23
3,1,21,370364,754.2666666666667,80.86
2,1,11,370606,104.8,12.18
8,7,1,370610,6920.318644067796,258.01
3,1,19,371466,343.8666666666667,51.4
13,31,6,371886,3461.4389830508476,1021.14
8,7,2,371986,2551.8559322033902,79.16
8,7,7,371997,2826.706779661017,373.81
8,7,19,372767,2386.6677966101697,309.56
8,7,5,374105,3062.6898305084746,328.42
3,1,13,375689,973.4666666666667,18.72
8,7,17,376686,1963.286440677966,266.05
5,3,6,379636,348.81186440677965,98.91
15,59,10,379830,34345.27777777778,2314.24
5,3,15,380116,925.1790960451978,251.44
16,85,5,383183,33057.60451977402,4014.08
8,7,16,383613,1517.2322033898306,22.34
5,3,10,383901,1896.826553672316,113.55
8,7,2,385821,2551.8559322033902,79.16
19,356,20,386420,54954.53333333333,19015.68
13,31,10,387323,18823.182485875706,1208.32
11,17,21,389615,12532.75856873823,1873.92
13,31,1,390361,29599.3604519774,1146.88
15,59,14,390607,10472.222222222223,2775.04
11,17,12,396263,7111.570621468926,563.11
8,7,22,397860,917.0949152542373,46.48
19,356,1,398038,177477.86666666667,13117.44
8,7,13,400529,6756.518644067796,137.23
3,1,22,400710,132.13333333333333,6.29
3,1,9,400836,852.3333333333334,71.45
3,1,21,401594,754.2666666666667,80.86
3,1,11,402779,104.8,12.18
16,85,5,403512,33057.60451977402,4014.08
13,31,16,404348,6489.45593220339,35.82
13,31,9,404509,25302.742937853105,2109.44
3,1,14,404630,193.33333333333334,52.0
8,7,15,406585,2146.520338983051,630.71
3,1,13,407685,973.4666666666667,18.72
15,59,9,408366,46168.05555555556,4096.0
3,1,10,409439,634.0666666666667,37.8
8,7,17,410282,1963.286440677966,266.05
8,7,13,410889,6756.518644067796,137.23
5,3,18,411072,4101.97966101695,83.54
8,7,10,412113,4400.8525423728815,266.13
15,59,22,412128,7157.2222222222235,425.06
2,1,5,412181,441.26666666666665,41.06
15,59,11,413573,5676.666666666667,499.78
8,7,22,414484,917.0949152542373,46.48
13,31,20,415867,9165.193785310734,1505.28
8,7,21,416275,5235.122033898305,680.89
15,59,2,417288,19915.27777777778,412.6
13,31,20,418456,9165.193785310734,1505.28
15,59,15,420363,16751.944444444445,5140.48
8,7,3,427105,5184.686440677967,274.96
15,59,6,429777,6315.833333333333,1945.6
8,7,16,431277,1517.2322033898306,22.34
8,7,19,431682,2386.6677966101697,309.56
8,7,22,432089,917.0949152542373,46.48
13,31,10,432104,18823.182485875706,1208.32
8,7,15,432436,2146.520338983051,630.71
11,17,8,432689,7474.903201506591,1167.36
5,3,14,433019,578.3615819209039,131.05
2,1,5,433043,441.26666666666665,41.06
8,7,13,433952,6756.518644067796,137.23
8,7,17,434132,1963.286440677966,266.05
8,7,19,434278,2386.6677966101697,309.56
8,7,12,434348,2970.6101694915255,231.89
8,7,1,434494,6920.318644067796,258.01
8,7,6,434526,809.2830508474577,230.65
3,1,21,434670,754.2666666666667,80.86
19,356,19,438843,61208.26666666667,17059.84
8,7,7,438944,2826.706779661017,373.81
8,7,4,439212,2692.5203389830513,171.69
8,7,21,439749,5235.122033898305,680.89
16,85,4,439968,29062.124293785313,2119.68
19,356,22,440424,23519.733333333334,2775.04
8,7,14,440618,1341.864406779661,313.68
8,7,8,442536,3122.3796610169493,441.41
8,7,5,443799,3062.6898305084746,328.42
9,10,3,443850,7375.042372881356,394.15
5,3,2,444029,1099.8841807909605,39.35
5,3,20,445281,923.583615819209,142.84
3,1,1,445409,997.0666666666667,36.89
5,3,15,446683,925.1790960451978,251.44
5,3,10,447618,1896.826553672316,113.55
8,7,3,447880,5184.686440677967,274.96
5,3,12,448965,1280.3728813559321,99.52
8,7,12,449303,2970.6101694915255,231.89
5,3,21,451422,2256.40790960452,263.47
10,13,5,451984,5639.238418079096,654.16
5,3,19,452676,1028.6858757062146,129.23
3,1,5,452864,441.26666666666665,41.06
8,7,22,453769,917.0949152542373,46.48
19,356,16,454039,38910.8,412.0
8,7,5,454930,3062.6898305084746,328.42
8,7,19,455184,2386.6677966101697,309.56
5,3,4,455885,1160.5124293785311,73.68
8,7,7,456114,2826.706779661017,373.81
13,31,16,457017,6489.45593220339,35.82
8,7,21,457589,5235.122033898305,680.89
8,7,3,457639,5184.686440677967,274.96
13,31,3,458764,22175.771186440677,1239.04
8,7,8,458819,3122.3796610169493,441.41
15,59,13,460787,52729.444444444445,1198.08
8,7,4,460997,2692.5203389830513,171.69
15,59,17,461064,15321.944444444447,2375.68
8,7,1,462585,6920.318644067796,258.01
8,7,14,463840,1341.864406779661,313.68
8,7,12,464031,2970.6101694915255,231.89
8,7,22,464666,917.0949152542373,46.48
8,7,11,466981,727.3830508474576,89.68
8,7,14,467279,1341.864406779661,313.68
8,7,17,469006,1963.286440677966,266.05
13,31,10,469101,18823.182485875706,1208.32
8,7,6,469488,809.2830508474577,230.65
8,7,11,469625,727.3830508474576,89.68
5,3,14,469999,578.3615819209039,131.05
7,5,12,471060,2127.909604519774,165.44
8,7,15,471227,2146.520338983051,630.71
9,10,5,471236,4356.573446327684,490.83
8,7,13,471438,6756.518644067796,137.23
15,59,8,471820,24367.77777777778,3819.52
13,31,11,473447,3111.1389830508474,266.54
8,7,5,474026,3062.6898305084746,328.42
16,85,21,475052,56506.0790960452,8151.04
8,7,11,475830,727.3830508474576,89.68
5,3,11,475863,313.51186440677964,42.57
15,59,3,476684,40462.5,2375.68
3,1,19,479377,343.8666666666667,51.4
8,7,21,480650,5235.122033898305,680.89
3,1,2,480862,367.6666666666667,10.0
8,7,18,482282,9517.057627118644,194.46
5,3,18,482715,4101.97966101695,83.54
15,59,11,483282,5676.666666666667,499.78
8,7,19,483420,2386.6677966101697,309.56
8,7,2,484387,2551.8559322033902,79.16
8,7,22,484871,917.0949152542373,46.48
8,7,18,485653,9517.057627118644,194.46
5,3,20,487573,923.583615819209,142.84
5,3,15,487590,925.1790960451978,251.44
3,1,18,490180,1371.2,26.6
8,7,4,490297,2692.5203389830513,171.69
8,7,2,490905,2551.8559322033902,79.16
8,7,12,491425,2970.6101694915255,231.89
8,7,3,491869,5184.686440677967,274.96
2,1,21,491955,754.2666666666667,80.86
19,356,10,492119,112863.86666666667,14151.68
5,3,20,492351,923.583615819209,142.84
13,31,19,492584,10208.177401129944,1413.12
5,3,11,493435,313.51186440677964,42.57
8,7,21,493691,5235.122033898305,680.89
8,7,6,494683,809.2830508474577,230.65
8,7,17,495060,1963.286440677966,266.05
5,3,1,497836,2982.7502824858752,110.61
11,17,10,498018,10535.537099811676,652.68
3,1,6,498897,116.6,32.98
3,1,8,499747,449.8666666666667,64.36
8,7,15,500184,2146.520338983051,630.71
8,7,5,503768,3062.6898305084746,328.42
8,7,18,503808,9517.057627118644,194.46
3,1,14,504444,193.33333333333334,52.0
8,7,17,504457,1963.286440677966,266.05
2,1,5,506083,441.26666666666665,41.06
8,7,9,506216,5915.771186440677,492.09
8,7,7,507664,2826.706779661017,373.81
19,356,9,507691,151715.33333333334,25948.16
5,3,9,507795,2549.776836158192,200.62
3,1,2,508254,367.6666666666667,10.0
8,7,16,509066,1517.2322033898306,22.34
3,1,17,509069,282.8666666666667,45.17
8,7,17,509345,1963.286440677966,266.05
8,7,18,510792,9517.057627118644,194.46
13,31,8,510870,13354.94011299435,1955.84
8,7,19,511418,2386.6677966101697,309.56
3,1,21,512028,754.2666666666667,80.86
8,7,11,512331,727.3830508474576,89.68
16,85,16,512542,16376.474576271186,98.11
8,7,3,512864,5184.686440677967,274.96
13,31,9,514508,25302.742937853105,2109.44
5,3,16,515516,653.9474576271186,11.25
8,7,7,515576,2826.706779661017,373.81
8,7,4,517109,2692.5203389830513,171.69
5,3,20,518770,923.583615819209,142.84
8,7,7,520053,2826.706779661017,373.81
8,7,18,520645,9517.057627118644,194.46
8,7,10,520702,4400.8525423728815,266.13
8,7,16,521612,1517.2322033898306,22.34
8,7,14,524969,1341.864406779661,313.68
8,7,17,527766,1963.286440677966,266.05
8,7,4,528633,2692.5203389830513,171.69
8,7,8,528944,3122.3796610169493,441.41
5,3,9,529821,2549.776836158192,200.62
8,7,11,531814,727.3830508474576,89.68
8,7,4,533899,2692.5203389830513,171.69
3,1,8,537223,449.8666666666667,64.36
8,7,18,538092,9517.057627118644,194.46
7,5,18,538220,6817.265536723164,137.59
11,17,13,538261,16174.946139359698,340.48
8,7,15,538440,2146.520338983051,630.71
3,1,5,539000,441.26666666666665,41.06
3,1,17,541142,282.8666666666667,45.17
2,1,17,543456,282.8666666666667,45.17
8,7,6,544204,809.2830508474577,230.65
4,2,22,544626,263.8934086629002,12.81
8,7,16,545426,1517.2322033898306,22.34
8,7,3,545426,5184.686440677967,274.96
5,3,19,546360,1028.6858757062146,129.23
3,1,6,546528,116.6,32.98
3,1,6,547127,116.6,32.98
16,85,20,547659,23128.83615819209,4290.56
13,31,20,547953,9165.193785310734,1505.28
15,59,7,548184,22060.27777777778,3120.15
