database_id,scale_factor,query_id,start,cpu_time,data_scanned
8,7,7,220664,5653.413559322034,373.81
15,59,13,220998,105458.88888888889,1198.08
16,85,12,221101,64127.45762711864,2856.96
8,7,2,222315,5103.7118644067805,79.16
8,7,20,222339,4285.637288135594,358.53
8,7,1,222759,13840.637288135593,258.01
8,7,8,222879,6244.759322033899,441.41
8,7,6,223635,1618.5661016949155,230.65
8,7,18,223683,19034.115254237287,194.46
8,7,18,223770,19034.115254237287,194.46
2,1,19,224391,687.7333333333333,51.4
8,7,19,226430,4773.335593220339,309.56
8,7,11,226952,1454.7661016949153,89.68
8,7,15,228714,4293.040677966102,630.71
8,7,1,228880,13840.637288135593,258.01
5,3,4,229048,2321.0248587570622,73.68
19,356,3,229789,265932.0,14551.04
13,31,7,231054,24180.59548022599,1616.34
8,7,11,231972,1454.7661016949153,89.68
3,1,22,232530,264.26666666666665,6.29
8,7,19,232660,4773.335593220339,309.56
3,1,21,233074,1508.5333333333333,80.86
5,3,2,233273,2199.768361581921,39.35
3,1,19,233337,687.7333333333333,51.4
8,7,14,233523,2683.728813559322,313.68
8,7,16,234392,3034.464406779661,22.34
8,7,21,235165,10470.24406779661,680.89
8,7,9,235782,11831.542372881355,492.09
8,7,15,237718,4293.040677966102,630.71
8,7,14,237916,2683.728813559322,313.68
3,1,10,241642,1268.1333333333334,37.8
8,7,15,241965,4293.040677966102,630.71
8,7,14,242356,2683.728813559322,313.68
3,1,15,244121,618.5333333333333,79.18
15,59,14,244193,20944.444444444445,2775.04
8,7,16,245265,3034.464406779661,22.34
13,31,20,245449,18330.387570621468,1505.28
8,7,3,246370,10369.372881355934,274.96
5,3,14,246750,1156.7231638418077,131.05
13,31,10,247729,37646.36497175141,1208.32
8,7,2,249570,5103.7118644067805,79.16
8,7,12,250882,5941.220338983051,231.89
5,3,15,250965,1850.3581920903955,251.44
8,7,5,252360,6125.379661016949,328.42
2,1,22,252712,264.26666666666665,6.29
3,1,14,253705,386.6666666666667,52.0
8,7,1,254155,13840.637288135593,258.01
11,17,21,254924,25065.51713747646,1873.92
3,1,18,255297,2742.4,26.6
15,59,9,255968,92336.11111111112,4096.0
3,1,11,257487,209.6,12.18
8,7,2,259668,5103.7118644067805,79.16
8,7,6,259707,1618.5661016949155,230.65
5,3,19,259988,2057.371751412429,129.23
8,7,18,260747,19034.115254237287,194.46
8,7,7,262339,5653.413559322034,373.81
8,7,14,262695,2683.728813559322,313.68
8,7,18,263201,19034.115254237287,194.46
5,3,18,263508,8203.9593220339,83.54
8,7,3,265035,10369.372881355934,274.96
15,59,6,265840,12631.666666666666,1945.6
5,3,6,265950,697.6237288135593,98.91
3,1,22,267496,264.26666666666665,6.29
5,3,21,267582,4512.81581920904,263.47
5,3,15,267590,1850.3581920903955,251.44
8,7,4,267688,5385.0406779661025,171.69
8,7,5,267762,6125.379661016949,328.42
15,59,15,271018,33503.88888888889,5140.48
8,7,4,271894,5385.0406779661025,171.69
8,7,14,273500,2683.728813559322,313.68
13,31,6,274398,6922.877966101695,1021.14
5,3,9,274562,5099.553672316384,200.62
3,1,6,278119,233.2,32.98
8,7,10,279129,8801.705084745763,266.13
8,7,8,281064,6244.759322033899,441.41
13,31,18,282057,81412.09491525425,862.73
8,7,10,284258,8801.705084745763,266.13
19,356,21,285665,268518.93333333335,35696.64
3,1,1,285953,1994.1333333333334,36.89
8,7,22,286226,1834.1898305084746,46.48
5,3,3,288204,4469.338983050847,117.33
8,7,11,289872,1454.7661016949153,89.68
8,7,19,289906,4773.335593220339,309.56
15,59,2,290269,39830.55555555556,412.6
13,31,18,290390,81412.09491525425,862.73
13,31,5,290408,26199.273446327683,1413.12
15,59,12,290537,46366.666666666664,1986.56
3,1,19,291104,687.7333333333333,51.4
8,7,10,291681,8801.705084745763,266.13
5,3,15,291798,1850.3581920903955,251.44
8,7,11,292365,1454.7661016949153,89.68
5,3,9,293796,5099.553672316384,200.62
15,59,10,293961,68690.55555555556,2314.24
13,31,4,294048,23032.7197740113,770.67
3,1,19,294120,687.7333333333333,51.4
8,7,1,294137,13840.637288135593,258.01
8,7,2,294451,5103.7118644067805,79.16
8,7,15,295515,4293.040677966102,630.71
8,7,14,295902,2683.728813559322,313.68
3,1,13,297492,1946.9333333333334,18.72
5,3,11,297620,627.0237288135593,42.57
8,7,21,297844,10470.24406779661,680.89
8,7,14,297967,2683.728813559322,313.68
8,7,3,299675,10369.372881355934,274.96
5,3,7,299714,2436.6971751412425,150.19
8,7,14,300695,2683.728813559322,313.68
10,13,12,301829,10939.389830508475,430.26
8,7,14,302095,2683.728813559322,313.68
8,7,9,302596,11831.542372881355,492.09
2,1,21,302912,1508.5333333333333,80.86
8,7,8,302975,6244.759322033899,441.41
8,7,9,304606,11831.542372881355,492.09
8,7,19,304612,4773.335593220339,309.56
8,7,20,304676,4285.637288135594,358.53
8,7,16,305023,3034.464406779661,22.34
8,7,11,305756,1454.7661016949153,89.68
8,7,1,306505,13840.637288135593,258.01
8,7,22,308254,1834.1898305084746,46.48
3,1,5,308692,882.5333333333333,41.06
8,7,9,309424,11831.542372881355,492.09
8,7,14,309464,2683.728813559322,313.68
9,10,5,310077,8713.146892655368,490.83
8,7,7,311065,5653.413559322034,373.81
8,7,18,311203,19034.115254237287,194.46
5,3,9,311459,5099.553672316384,200.62
8,7,4,311513,5385.0406779661025,171.69
8,7,14,311886,2683.728813559322,313.68
8,7,4,313168,5385.0406779661025,171.69
19,356,3,313850,265932.0,14551.04
8,7,15,314359,4293.040677966102,630.71
3,1,4,316809,775.8666666666667,24.68
8,7,1,316985,13840.637288135593,258.01
8,7,2,317084,5103.7118644067805,79.16
3,1,13,317272,1946.9333333333334,18.72
8,7,5,317973,6125.379661016949,328.42
13,31,16,319952,12978.91186440678,35.82
11,17,13,322667,32349.892278719395,340.48
16,85,14,323543,28967.231638418078,3993.6
13,31,17,323586,16794.609039548024,1218.56
8,7,14,324187,2683.728813559322,313.68
8,7,8,324224,6244.759322033899,441.41
19,356,4,324592,138104.26666666666,8806.4
3,1,17,325375,565.7333333333333,45.17
8,7,20,325399,4285.637288135594,358.53
8,7,19,325447,4773.335593220339,309.56
2,1,6,325658,233.2,32.98
8,7,16,325937,3034.464406779661,22.34
13,31,19,327276,20416.354802259888,1413.12
13,31,17,328107,16794.609039548024,1218.56
8,7,12,328990,5941.220338983051,231.89
5,3,18,329152,8203.9593220339,83.54
8,7,11,329302,1454.7661016949153,89.68
16,85,20,329392,46257.67231638418,4290.56
8,7,10,330083,8801.705084745763,266.13
8,7,8,331512,6244.759322033899,441.41
15,59,22,332366,14314.444444444447,425.06
3,1,2,333361,735.3333333333334,10.0
5,3,16,334996,1307.8949152542373,11.25
15,59,22,335104,14314.444444444447,425.06
8,7,5,335740,6125.379661016949,328.42
3,1,6,336605,233.2,32.98
15,59,21,338024,81712.22222222223,5560.32
8,7,22,338210,1834.1898305084746,46.48
3,1,15,339685,618.5333333333333,79.18
13,31,20,340529,18330.387570621468,1505.28
9,10,19,341984,6789.909604519774,442.65
3,1,12,343064,856.0,33.19
8,7,2,343425,5103.7118644067805,79.16
3,1,7,343912,814.5333333333333,47.45
3,1,11,344402,209.6,12.18
8,7,21,346058,10470.24406779661,680.89
3,1,6,347083,233.2,32.98
8,7,8,347447,6244.759322033899,441.41
8,7,10,347711,8801.705084745763,266.13
3,1,17,348433,565.7333333333333,45.17
8,7,10,349506,8801.705084745763,266.13
8,7,5,349742,6125.379661016949,328.42
8,7,7,350078,5653.413559322034,373.81
15,59,2,350669,39830.55555555556,412.6
8,7,19,351502,4773.335593220339,309.56
3,1,15,352150,618.5333333333333,79.18
3,1,15,355704,618.5333333333333,79.18
8,7,18,355706,19034.115254237287,194.46
13,31,11,356613,6222.277966101695,266.54
2,1,10,356820,1268.1333333333334,37.8
3,1,5,357803,882.5333333333333,41.06
3,1,5,357918,882.5333333333333,41.06
5,3,16,358888,1307.8949152542373,11.25
3,1,1,358908,1994.1333333333334,36.89
3,1,13,360676,1946.9333333333334,18.72
3,1,22,360758,264.26666666666665,6.29
15,59,11,361040,11353.333333333334,499.78
3,1,11,361950,209.6,12.18
15,59,2,362058,39830.55555555556,412.6
5,3,19,362702,2057.371751412429,129.23
5,3,4,364154,2321.0248587570622,73.68
3,1,15,364380,618.5333333333333,79.18
5,3,22,364877,790.560451977401,19.48
8,7,18,365458,19034.115254237287,194.46
13,31,11,365502,6222.277966101695,266.54
8,7,8,366014,6244.759322033899,441.41
8,7,14,367116,2683.728813559322,313.68
3,1,7,367756,814.5333333333333,47.45
3,1,2,368509,735.3333333333334,10.0
5,3,19,369587,2057.371751412429,129.23
3,1,21,370364,1508.5333333333333,80.86
2,1,11,370606,209.6,12.18
8,7,1,370610,13840.637288135593,258.01
3,1,19,371466,687.7333333333333,51.4
13,31,6,371886,6922.877966101695,1021.14
8,7,2,371986,5103.7118644067805,79.16
8,7,7,371997,5653.413559322034,373.81
8,7,19,372767,4773.335593220339,309.56
8,7,5,374105,6125.379661016949,328.42
3,1,13,375689,1946.9333333333334,18.72
8,7,17,376686,3926.572881355932,266.05
5,3,6,379636,697.6237288135593,98.91
15,59,10,379830,68690.55555555556,2314.24
5,3,15,380116,1850.3581920903955,251.44
16,85,5,383183,66115.20903954803,4014.08
8,7,16,383613,3034.464406779661,22.34
5,3,10,383901,3793.653107344632,113.55
8,7,2,385821,5103.7118644067805,79.16
19,356,20,386420,109909.06666666667,19015.68
13,31,10,387323,37646.36497175141,1208.32
11,17,21,389615,25065.51713747646,1873.92
13,31,1,390361,59198.7209039548,1146.88
15,59,14,390607,20944.444444444445,2775.04
11,17,12,396263,14223.141242937852,563.11
8,7,22,397860,1834.1898305084746,46.48
19,356,1,398038,354955.73333333334,13117.44
8,7,13,400529,13513.037288135592,137.23
3,1,22,400710,264.26666666666665,6.29
3,1,9,400836,1704.6666666666667,71.45
3,1,21,401594,1508.5333333333333,80.86
3,1,11,402779,209.6,12.18
16,85,5,403512,66115.20903954803,4014.08
13,31,16,404348,12978.91186440678,35.82
13,31,9,404509,50605.48587570621,2109.44
3,1,14,404630,386.6666666666667,52.0
8,7,15,406585,4293.040677966102,630.71
3,1,13,407685,1946.9333333333334,18.72
15,59,9,408366,92336.11111111112,4096.0
3,1,10,409439,1268.1333333333334,37.8
8,7,17,410282,3926.572881355932,266.05
8,7,13,410889,13513.037288135592,137.23
5,3,18,411072,8203.9593220339,83.54
8,7,10,412113,8801.705084745763,266.13
15,59,22,412128,14314.444444444447,425.06
2,1,5,412181,882.5333333333333,41.06
15,59,11,413573,11353.333333333334,499.78
8,7,22,414484,1834.1898305084746,46.48
13,31,20,415867,18330.387570621468,1505.28
8,7,21,416275,10470.24406779661,680.89
15,59,2,417288,39830.55555555556,412.6
13,31,20,418456,18330.387570621468,1505.28
15,59,15,420363,33503.88888888889,5140.48
8,7,3,427105,10369.372881355934,274.96
15,59,6,429777,12631.666666666666,1945.6
8,7,16,431277,3034.464406779661,22.34
8,7,19,431682,4773.335593220339,309.56
8,7,22,432089,1834.1898305084746,46.48
13,31,10,432104,37646.36497175141,1208.32
8,7,15,432436,4293.040677966102,630.71
11,17,8,432689,14949.806403013183,1167.36
5,3,14,433019,1156.7231638418077,131.05
2,1,5,433043,882.5333333333333,41.06
8,7,13,433952,13513.037288135592,137.23
8,7,17,434132,3926.572881355932,266.05
8,7,19,434278,4773.335593220339,309.56
8,7,12,434348,5941.220338983051,231.89
8,7,1,434494,13840.637288135593,258.01
8,7,6,434526,1618.5661016949155,230.65
3,1,21,434670,1508.5333333333333,80.86
19,356,19,438843,122416.53333333334,17059.84
8,7,7,438944,5653.413559322034,373.81
8,7,4,439212,5385.0406779661025,171.69
8,7,21,439749,10470.24406779661,680.89
16,85,4,439968,58124.248587570626,2119.68
19,356,22,440424,47039.46666666667,2775.04
8,7,14,440618,2683.728813559322,313.68
8,7,8,442536,6244.759322033899,441.41
8,7,5,443799,6125.379661016949,328.42
9,10,3,443850,14750.084745762711,394.15
5,3,2,444029,2199.768361581921,39.35
5,3,20,445281,1847.167231638418,142.84
3,1,1,445409,1994.1333333333334,36.89
5,3,15,446683,1850.3581920903955,251.44
5,3,10,447618,3793.653107344632,113.55
8,7,3,447880,10369.372881355934,274.96
5,3,12,448965,2560.7457627118642,99.52
8,7,12,449303,5941.220338983051,231.89
5,3,21,451422,4512.81581920904,263.47
10,13,5,451984,11278.476836158192,654.16
5,3,19,452676,2057.371751412429,129.23
3,1,5,452864,882.5333333333333,41.06
8,7,22,453769,1834.1898305084746,46.48
19,356,16,454039,77821.6,412.0
8,7,5,454930,6125.379661016949,328.42
8,7,19,455184,4773.335593220339,309.56
5,3,4,455885,2321.0248587570622,73.68
8,7,7,456114,5653.413559322034,373.81
13,31,16,457017,12978.91186440678,35.82
8,7,21,457589,10470.24406779661,680.89
8,7,3,457639,10369.372881355934,274.96
13,31,3,458764,44351.542372881355,1239.04
8,7,8,458819,6244.759322033899,441.41
15,59,13,460787,105458.88888888889,1198.08
8,7,4,460997,5385.0406779661025,171.69
15,59,17,461064,30643.888888888894,2375.68
8,7,1,462585,13840.637288135593,258.01
8,7,14,463840,2683.728813559322,313.68
8,7,12,464031,5941.220338983051,231.89
8,7,22,464666,1834.1898305084746,46.48
8,7,11,466981,1454.7661016949153,89.68
8,7,14,467279,2683.728813559322,313.68
8,7,17,469006,3926.572881355932,266.05
13,31,10,469101,37646.36497175141,1208.32
8,7,6,469488,1618.5661016949155,230.65
8,7,11,469625,1454.7661016949153,89.68
5,3,14,469999,1156.7231638418077,131.05
7,5,12,471060,4255.819209039548,165.44
8,7,15,471227,4293.040677966102,630.71
9,10,5,471236,8713.146892655368,490.83
8,7,13,471438,13513.037288135592,137.23
15,59,8,471820,48735.55555555556,3819.52
13,31,11,473447,6222.277966101695,266.54
8,7,5,474026,6125.379661016949,328.42
16,85,21,475052,113012.1581920904,8151.04
8,7,11,475830,1454.7661016949153,89.68
5,3,11,475863,627.0237288135593,42.57
15,59,3,476684,80925.0,2375.68
3,1,19,479377,687.7333333333333,51.4
8,7,21,480650,10470.24406779661,680.89
3,1,2,480862,735.3333333333334,10.0
8,7,18,482282,19034.115254237287,194.46
5,3,18,482715,8203.9593220339,83.54
15,59,11,483282,11353.333333333334,499.78
8,7,19,483420,4773.335593220339,309.56
8,7,2,484387,5103.7118644067805,79.16
8,7,22,484871,1834.1898305084746,46.48
8,7,18,485653,19034.115254237287,194.46
5,3,20,487573,1847.167231638418,142.84
5,3,15,487590,1850.3581920903955,251.44
3,1,18,490180,2742.4,26.6
8,7,4,490297,5385.0406779661025,171.69
8,7,2,490905,5103.7118644067805,79.16
8,7,12,491425,5941.220338983051,231.89
8,7,3,491869,10369.372881355934,274.96
2,1,21,491955,1508.5333333333333,80.86
19,356,10,492119,225727.73333333334,14151.68
5,3,20,492351,1847.167231638418,142.84
13,31,19,492584,20416.354802259888,1413.12
5,3,11,493435,627.0237288135593,42.57
8,7,21,493691,10470.24406779661,680.89
8,7,6,494683,1618.5661016949155,230.65
8,7,17,495060,3926.572881355932,266.05
5,3,1,497836,5965.5005649717505,110.61
11,17,10,498018,21071.074199623352,652.68
3,1,6,498897,233.2,32.98
3,1,8,499747,899.7333333333333,64.36
8,7,15,500184,4293.040677966102,630.71
8,7,5,503768,6125.379661016949,328.42
8,7,18,503808,19034.115254237287,194.46
3,1,14,504444,386.6666666666667,52.0
8,7,17,504457,3926.572881355932,266.05
2,1,5,506083,882.5333333333333,41.06
8,7,9,506216,11831.542372881355,492.09
8,7,7,507664,5653.413559322034,373.81
19,356,9,507691,303430.6666666667,25948.16
5,3,9,507795,5099.553672316384,200.62
3,1,2,508254,735.3333333333334,10.0
8,7,16,509066,3034.464406779661,22.34
3,1,17,509069,565.7333333333333,45.17
8,7,17,509345,3926.572881355932,266.05
8,7,18,510792,19034.115254237287,194.46
13,31,8,510870,26709.8802259887,1955.84
8,7,19,511418,4773.335593220339,309.56
3,1,21,512028,1508.5333333333333,80.86
8,7,11,512331,1454.7661016949153,89.68
16,85,16,512542,32752.949152542373,98.11
8,7,3,512864,10369.372881355934,274.96
13,31,9,514508,50605.48587570621,2109.44
5,3,16,515516,1307.8949152542373,11.25
8,7,7,515576,5653.413559322034,373.81
8,7,4,517109,5385.0406779661025,171.69
5,3,20,518770,1847.167231638418,142.84
8,7,7,520053,5653.413559322034,373.81
8,7,18,520645,19034.115254237287,194.46
8,7,10,520702,8801.705084745763,266.13
8,7,16,521612,3034.464406779661,22.34
8,7,14,524969,2683.728813559322,313.68
8,7,17,527766,3926.572881355932,266.05
8,7,4,528633,5385.0406779661025,171.69
8,7,8,528944,6244.759322033899,441.41
5,3,9,529821,5099.553672316384,200.62
8,7,11,531814,1454.7661016949153,89.68
8,7,4,533899,5385.0406779661025,171.69
3,1,8,537223,899.7333333333333,64.36
8,7,18,538092,19034.115254237287,194.46
7,5,18,538220,13634.531073446327,137.59
11,17,13,538261,32349.892278719395,340.48
8,7,15,538440,4293.040677966102,630.71
3,1,5,539000,882.5333333333333,41.06
3,1,17,541142,565.7333333333333,45.17
2,1,17,543456,565.7333333333333,45.17
8,7,6,544204,1618.5661016949155,230.65
4,2,22,544626,527.7868173258004,12.81
8,7,16,545426,3034.464406779661,22.34
8,7,3,545426,10369.372881355934,274.96
5,3,19,546360,2057.371751412429,129.23
3,1,6,546528,233.2,32.98
3,1,6,547127,233.2,32.98
16,85,20,547659,46257.67231638418,4290.56
13,31,20,547953,18330.387570621468,1505.28
15,59,7,548184,44120.55555555556,3120.15
4,2,13,548321,3888.366854990584,38.13
