query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
8,7,118742,1219,12984,373.81,427630.0
5,9,118830,10692,11061,200.62,383550.0
8,11,120222,934,11343,89.68,110040.0
8,23,121243,0,1,0.0,
3,19,121388,797,798,51.4,51580.0
15,19,121594,105805,167555,2744.32,3043220.0
8,14,122529,1524,10308,313.68,203000.0
3,20,122979,1482,1483,53.74,46310.0
15,22,124237,25199,168884,425.06,1169380.0
8,12,126091,1587,7061,231.89,449400.0
3,22,126535,1079,1080,6.29,19820.0
16,5,126657,110922,134314,4014.08,562615.0
15,13,127344,50545,212350,1198.08,8615180.0
8,15,130185,1900,3441,630.71,324730.0
8,13,130509,4936,7264,137.23,1022140.0
13,20,131819,29904,60897,1505.28,1435610.0
8,8,132176,1352,2327,441.41,472360.0
8,13,133489,4148,4285,137.23,1022140.0
3,6,133718,963,964,32.98,17490.0
19,8,134297,393047,432874,24504.32,24022880.0
8,1,135003,7135,7136,258.01,1046920.0
5,4,135924,5024,5026,73.68,174570.0
8,5,138601,992,993,328.42,46333.0
8,4,138724,968,969,171.69,407330.0
15,15,139487,52177,205811,5140.48,2737010.0
2,10,141099,1214,1592,37.8,95110.0
11,20,143798,27931,28818,952.92,787270.0
8,1,146441,3467,3468,258.01,1046920.0
13,3,147001,59034,104750,1239.04,3473550.0
8,16,148478,2895,2896,22.34,229530.0
3,18,151132,129,490,26.6,205680.0
8,23,151933,0,1,0.0,
10,23,152909,0,1,0.0,
13,1,153045,84988,144889,1146.88,4636360.0
8,15,153362,920,921,630.71,324730.0
8,3,154176,1515,1516,274.96,784350.0
8,15,154201,1316,1752,630.71,324730.0
13,11,155512,10007,67618,266.54,487320.0
9,20,156122,21182,21538,538.32,463100.0
5,6,156164,1759,2125,98.91,52470.0
5,23,156938,0,1,0.0,
8,3,157070,1183,1184,274.96,784350.0
8,23,157517,0,1,0.0,
15,11,158234,11038,192497,499.78,927480.0
15,5,159481,26129,211946,2744.32,390521.0
3,2,160017,439,440,10.0,55150.0
8,13,160869,4860,4861,137.23,1022140.0
8,19,160872,3945,3946,309.56,361060.0
15,22,161071,20290,205546,425.06,1169380.0
13,13,161854,25225,86502,623.2,4526620.0
8,9,162345,3364,3366,492.09,894950.0
2,15,163146,5186,5557,79.18,46390.0
19,19,163473,365714,619260,17059.84,18362480.0
3,17,163998,601,602,45.17,42430.0
8,9,164412,2288,2694,492.09,894950.0
5,21,164691,11994,11995,263.47,339420.0
8,3,165663,1123,1169,274.96,784350.0
13,19,167170,79939,161123,1413.12,1598980.0
5,7,167253,2798,3192,150.19,183270.0
3,18,169065,1439,1440,26.6,205680.0
16,18,169611,175521,200811,2355.2,17482800.0
15,4,169865,64457,245324,1474.56,3433210.0
5,21,170280,7859,8253,263.47,339420.0
10,20,171707,20464,20878,688.99,602030.0
11,13,173446,9931,9932,340.48,2482340.0
8,3,175290,859,860,274.96,784350.0
3,2,183065,285,609,10.0,55150.0
15,16,183557,15713,198773,68.05,1934610.0
8,16,184153,3791,3791,22.34,229530.0
3,13,185142,1990,1991,18.72,146020.0
8,1,185143,4277,4772,258.01,1046920.0
8,9,185195,2837,3279,492.09,894950.0
5,21,185357,5727,5728,263.47,339420.0
3,14,185478,391,720,52.0,29000.0
8,15,185775,2039,4209,630.71,324730.0
8,11,186479,1813,3807,89.68,110040.0
8,11,186688,875,4102,89.68,110040.0
13,8,186725,50795,115820,1955.84,2091880.0
8,4,187322,7661,10323,171.69,407330.0
13,18,187732,63184,173385,862.73,6376080.0
8,8,187873,815,3228,441.41,472360.0
3,4,188076,1019,1020,24.68,58190.0
8,10,189028,256,2017,266.13,665770.0
8,19,189455,9423,11013,309.56,361060.0
11,2,189592,2130,2131,177.06,937550.0
3,6,189973,165,166,32.98,17490.0
3,16,191046,977,979,3.42,32790.0
3,4,191141,124,125,24.68,58190.0
8,15,191450,524,525,630.71,324730.0
8,8,192015,468,469,441.41,472360.0
3,4,192023,261,262,24.68,58190.0
3,7,192786,243,244,47.45,61090.0
8,2,193289,252,252,79.16,386050.0
8,13,194355,5267,5269,137.23,1022140.0
8,12,195786,2470,4329,231.89,449400.0
3,9,196457,735,736,71.45,127850.0
3,1,196522,5451,5452,36.89,149560.0
15,13,196867,50117,224676,1198.08,8615180.0
8,2,198397,447,1672,79.16,386050.0
8,7,198407,741,2404,373.81,427630.0
8,11,198911,561,1764,89.68,110040.0
8,1,199121,2734,4081,258.01,1046920.0
8,6,199238,438,1876,230.65,122430.0
5,12,201300,2592,3034,99.52,192600.0
16,18,201672,167167,182828,2355.2,17482800.0
8,18,203031,4356,4357,194.46,1439760.0
8,11,204620,967,969,89.68,110040.0
8,23,204911,0,2,0.0,
8,11,205318,1419,1420,89.68,110040.0
8,3,205904,560,560,274.96,784350.0
19,23,206939,0,1,0.0,
8,14,207351,2356,2357,313.68,203000.0
8,5,207730,4488,4489,328.42,46333.0
2,18,209348,4131,4490,26.6,205680.0
8,13,209802,3110,3111,137.23,1022140.0
5,9,209965,5849,5850,200.62,383550.0
8,8,210102,1530,1532,441.41,472360.0
5,12,213119,2304,2695,99.52,192600.0
9,4,216968,21727,22082,244.77,581900.0
8,5,220636,1019,1020,328.42,46333.0
8,3,221175,1272,1273,274.96,784350.0
8,15,221501,1424,1425,630.71,324730.0
3,5,221907,489,892,41.06,6619.0
15,1,223768,76653,235216,2170.88,8824040.0
8,2,224127,987,987,79.16,386050.0
8,22,224413,1764,1765,46.48,138740.0
8,6,224560,563,564,230.65,122430.0
8,7,224653,1195,1656,373.81,427630.0
2,19,225401,5366,5762,51.4,51580.0
11,10,226046,9052,9404,652.68,1616870.0
8,2,226304,1266,1267,79.16,386050.0
8,20,226328,5080,5081,358.53,324170.0
8,1,226748,5194,5195,258.01,1046920.0
8,8,226868,885,1589,441.41,472360.0
15,5,227515,62117,249790,2744.32,390521.0
8,6,227624,1070,1902,230.65,122430.0
8,18,227672,6586,8440,194.46,1439760.0
8,18,227759,225,3875,194.46,1439760.0
15,13,229159,55696,248081,1198.08,8615180.0
16,12,229726,65637,96881,2856.96,5457000.0
8,19,230420,5577,6791,309.56,361060.0
8,11,230941,1100,2103,89.68,110040.0
5,4,231485,3355,3695,73.68,174570.0
8,15,232703,1125,1465,630.71,324730.0
8,1,232869,3014,4313,258.01,1046920.0
8,23,233203,0,1,0.0,
3,22,234034,1278,1636,6.29,19820.0
3,21,234578,6376,6695,80.86,113140.0
3,19,234842,1704,2037,51.4,51580.0
5,2,235709,6326,6327,39.35,165450.0
8,11,235961,1017,1168,89.68,110040.0
8,19,236649,2974,3454,309.56,361060.0
8,14,237513,1992,1993,313.68,203000.0
13,7,237931,54109,118724,1616.34,1893790.0
8,16,238381,4551,4551,22.34,229530.0
8,21,239154,41360,41711,680.89,791980.0
8,9,239772,2750,3082,492.09,894950.0
19,3,240249,385368,649803,14551.04,39889800.0
8,15,241707,889,2035,630.71,324730.0
8,14,241905,360,1387,313.68,203000.0
3,10,243147,717,718,37.8,95110.0
3,15,245626,1514,1515,79.18,46390.0
8,15,245954,2028,2028,630.71,324730.0
8,14,246345,418,419,313.68,203000.0
5,14,249186,2097,2098,131.05,87000.0
8,16,249254,1445,1445,22.34,229530.0
8,3,250359,897,897,274.96,784350.0
13,20,252326,25199,101167,1505.28,1435610.0
15,14,252354,76307,282937,2775.04,1711000.0
5,15,253402,3434,3436,251.44,139170.0
8,2,253559,393,393,79.16,386050.0
2,22,253722,3329,3700,6.29,19820.0
13,10,254606,2161,101049,1208.32,2948410.0
8,12,254871,3316,3316,231.89,449400.0
3,14,255210,304,305,52.0,29000.0
8,5,256350,879,880,328.42,46333.0
3,18,256802,1443,1445,26.6,205680.0
3,23,257412,0,1,0.0,
8,1,258145,2824,2825,258.01,1046920.0
3,11,258992,386,387,12.18,15720.0
11,21,260591,71983,72361,1873.92,1923380.0
16,23,260902,0,1,0.0,
5,19,262425,8572,8573,129.23,154740.0
8,2,263657,455,456,79.16,386050.0
8,6,263696,390,391,230.65,122430.0
15,9,264129,121747,334858,4096.0,7543150.0
8,23,264637,0,0,0.0,
8,18,264736,148,148,194.46,1439760.0
5,18,265945,9501,9894,83.54,617040.0
8,7,266328,554,556,373.81,427630.0
8,14,266685,378,380,313.68,203000.0
8,18,267190,11575,11575,194.46,1439760.0
5,6,268387,804,1231,98.91,52470.0
8,23,268618,0,0,0.0,
3,23,268954,0,1,0.0,
3,22,269000,1051,1052,6.29,19820.0
8,3,269025,711,713,274.96,784350.0
5,21,270019,12053,12054,263.47,339420.0
5,15,270027,5328,6299,251.44,139170.0
8,4,271678,10152,10153,171.69,407330.0
8,5,271751,898,7912,328.42,46333.0
15,6,274002,52883,256186,1945.6,1031910.0
8,4,275883,3330,7110,171.69,407330.0
5,9,276999,5873,5874,200.62,383550.0
8,14,277490,887,4263,313.68,203000.0
15,15,279179,74442,325450,5140.48,2737010.0
3,6,279623,182,183,32.98,17490.0
13,6,281274,4259,78638,1021.14,542190.0
8,10,283118,276,276,266.13,665770.0
8,8,285053,796,796,441.41,472360.0
3,1,287458,4367,4368,36.89,149560.0
8,10,288247,213,213,266.13,665770.0
13,18,288934,68976,136696,862.73,6376080.0
8,22,290216,3617,3618,46.48,138740.0
5,3,290641,6455,6456,117.33,336150.0
3,19,292609,2763,2764,51.4,51580.0
8,11,293861,935,935,89.68,110040.0
8,19,293895,8913,9250,309.56,361060.0
5,15,294235,1109,1428,251.44,139170.0
3,19,295624,530,531,51.4,51580.0
8,10,295670,242,242,266.13,665770.0
19,21,296126,1182256,1453302,35696.64,40277840.0
5,9,296232,2828,2829,200.62,383550.0
8,11,296354,1049,1051,89.68,110040.0
13,18,297267,65718,128365,862.73,6376080.0
13,5,297285,27489,91321,1413.12,205189.0
8,1,298126,3822,3822,258.01,1046920.0
15,2,298430,681,237542,412.6,3253850.0
8,2,298440,510,918,79.16,386050.0
15,12,298698,101038,338313,1986.56,3787800.0
3,13,298996,2315,2316,18.72,146020.0
8,15,299505,45792,45793,630.71,324730.0
8,14,299891,464,2521,313.68,203000.0
5,11,300057,2013,2014,42.57,47160.0
13,4,300925,37213,124895,770.67,1803890.0
8,21,301833,11517,12096,680.89,791980.0
8,14,301956,520,1710,313.68,203000.0
15,10,302122,13587,310452,2314.24,5611490.0
5,7,302151,2708,2709,150.19,183270.0
8,3,303664,972,973,274.96,784350.0
2,21,303922,8971,9372,80.86,113140.0
8,14,304684,621,621,313.68,203000.0
8,14,306085,449,450,313.68,203000.0
8,9,306585,10734,10735,492.09,894950.0
10,12,306922,49028,49456,430.26,834600.0
8,8,306964,592,7558,441.41,472360.0
8,9,308596,4259,10187,492.09,894950.0
8,19,308601,8618,17337,309.56,361060.0
8,20,308665,1201,11318,358.53,324170.0
8,16,309012,2301,13272,22.34,229530.0
8,11,309745,355,12893,89.68,110040.0
3,5,310196,432,433,41.06,6619.0
8,1,310495,3148,15293,258.01,1046920.0
8,22,312243,2150,15694,46.48,138740.0
8,9,313414,5657,18183,492.09,894950.0
8,14,313453,644,15129,313.68,203000.0
5,9,313895,2755,2756,200.62,383550.0
9,5,314522,39861,40240,490.83,66190.0
8,7,315054,610,14137,373.81,427630.0
8,18,315192,4820,18819,194.46,1439760.0
8,4,315503,2412,18506,171.69,407330.0
8,14,315875,482,18615,313.68,203000.0
8,4,317157,976,17830,171.69,407330.0
3,4,318314,1922,1923,24.68,58190.0
8,15,318348,3108,19250,630.71,324730.0
3,13,318777,1863,2249,18.72,146020.0
8,1,320974,2672,16685,258.01,1046920.0
8,2,321073,707,17233,79.16,386050.0
8,5,321962,1266,16964,328.42,46333.0
19,3,324311,476439,934861,14551.04,39889800.0
2,6,326669,1942,2300,32.98,17490.0
13,16,326829,7763,106565,35.82,1016490.0
3,17,326880,439,440,45.17,42430.0
8,14,328176,390,10520,313.68,203000.0
8,8,328214,971,11454,441.41,472360.0
11,13,328334,35120,35500,340.48,2482340.0
8,20,329389,1765,11302,358.53,324170.0
8,19,329436,3416,13648,309.56,361060.0
8,16,329926,1901,12665,22.34,229530.0
13,17,330463,84746,179914,1218.56,1315330.0
5,18,331589,2786,3179,83.54,617040.0
16,14,332168,19356,19358,3993.6,2465000.0
8,12,332979,670,10282,231.89,449400.0
8,11,333292,866,10659,89.68,110040.0
8,10,334072,270,9459,266.13,665770.0
13,19,334152,54572,146239,1413.12,1598980.0
3,2,334866,1070,1071,10.0,55150.0
13,17,334984,76982,175392,1218.56,1315330.0
19,4,335053,526091,1081092,8806.4,20715640.0
3,23,335269,0,0,0.0,
8,8,335501,892,8922,441.41,472360.0
5,16,337432,2239,2240,11.25,98370.0
16,20,338016,33146,46655,4290.56,3936350.0
3,6,338109,265,267,32.98,17490.0
8,5,339729,568,4788,328.42,46333.0
15,22,340527,14848,278951,425.06,1169380.0
3,15,341190,1324,1325,79.18,46390.0
8,22,342216,1451,3675,46.48,138740.0
11,23,342810,0,1,0.0,
15,22,343266,9420,278729,425.06,1169380.0
3,12,344568,1354,1355,33.19,64200.0
3,7,345417,401,799,47.45,61090.0
3,11,345907,303,652,12.18,15720.0
15,21,346185,225035,498328,5560.32,6675260.0
9,19,346429,19601,19994,442.65,515800.0
13,20,347406,15566,148551,1505.28,1435610.0
8,2,347414,279,279,79.16,386050.0
3,6,348588,158,159,32.98,17490.0
3,17,349938,315,316,45.17,42430.0
8,21,350047,18238,18238,680.89,791980.0
8,8,351436,978,979,441.41,472360.0
8,10,351700,306,307,266.13,665770.0
8,10,353496,277,279,266.13,665770.0
3,15,353655,440,441,79.18,46390.0
8,5,353731,1030,1030,328.42,46333.0
8,7,354067,695,695,373.81,427630.0
8,19,355491,10232,10232,309.56,361060.0
3,15,357208,484,485,79.18,46390.0
2,10,357830,3381,3756,37.8,95110.0
15,2,358830,415,263580,412.6,3253850.0
3,5,359308,863,864,41.06,6619.0
3,5,359423,111,500,41.06,6619.0
8,18,359695,117,117,194.46,1439760.0
3,1,360412,1059,1060,36.89,149560.0
5,16,361324,1177,1543,11.25,98370.0
3,13,362181,1058,1059,18.72,146020.0
3,22,362263,1221,1222,6.29,19820.0
3,11,363454,434,435,12.18,15720.0
13,11,363490,1957,134424,266.54,487320.0
5,19,365139,3734,3735,129.23,154740.0
3,15,365884,2776,2777,79.18,46390.0
5,4,366591,1671,2053,73.68,174570.0
5,22,367313,1841,2250,19.48,59460.0
15,11,369201,14315,267524,499.78,927480.0
3,7,369260,239,240,47.45,61090.0
8,18,369447,126,126,194.46,1439760.0
8,8,370003,582,582,441.41,472360.0
3,2,370013,404,405,10.0,55150.0
15,2,370219,452,266957,412.6,3253850.0
8,14,371105,438,438,313.68,203000.0
2,11,371616,4014,4362,12.18,15720.0
3,21,371868,6324,6325,80.86,113140.0
5,19,372023,2601,2602,129.23,154740.0
13,11,372379,913,126448,266.54,487320.0
3,19,372971,1350,1351,51.4,51580.0
3,23,374098,0,1,0.0,
5,23,374597,0,1,0.0,
8,1,374600,2894,2895,258.01,1046920.0
8,2,375975,366,733,79.16,386050.0
8,7,375986,911,1267,373.81,427630.0
8,19,376757,5744,5745,309.56,361060.0
3,13,377193,780,781,18.72,146020.0
8,5,378094,1363,1363,328.42,46333.0
13,6,378763,11437,131501,1021.14,542190.0
8,17,380675,1173,1174,266.05,297010.0
5,6,382073,1412,1414,98.91,52470.0
5,15,382552,900,1269,251.44,139170.0
5,10,386338,795,797,113.55,285330.0
8,16,387602,1526,1527,22.34,229530.0
15,10,387991,14212,263231,2314.24,5611490.0
8,2,389810,387,387,79.16,386050.0
16,5,391807,78263,78264,4014.08,562615.0
13,10,394200,1382,117447,1208.32,2948410.0
11,21,395283,50097,50520,1873.92,1923380.0
19,20,396880,90839,953131,19015.68,16486360.0
13,1,397238,54806,167943,1146.88,4636360.0
15,14,398768,87162,325570,2775.04,1711000.0
8,22,401849,876,1251,46.48,138740.0
11,12,401931,20986,21343,563.11,1091400.0
3,22,402215,546,886,6.29,19820.0
3,9,402341,520,854,71.45,127850.0
3,21,403098,768,1129,80.86,113140.0
3,11,404284,296,298,12.18,15720.0
8,13,404518,6448,6448,137.23,1022140.0
3,23,405174,0,1,0.0,
3,14,406135,410,411,52.0,29000.0
5,23,407404,0,1,0.0,
19,1,408499,533387,1474900,13117.44,53243360.0
3,13,409190,462,463,18.72,146020.0
8,15,410574,460,852,630.71,324730.0
3,10,410944,449,451,37.8,95110.0
13,16,411225,5050,104202,35.82,1016490.0
13,9,411386,84582,184842,2109.44,3963350.0
16,5,412136,24448,24859,4014.08,562615.0
2,5,413191,1373,1728,41.06,6619.0
5,18,413508,1269,1629,83.54,617040.0
8,17,414272,728,729,266.05,297010.0
8,13,414879,5608,5609,137.23,1022140.0
8,10,416102,155,155,266.13,665770.0
15,9,416528,95456,330152,4096.0,7543150.0
8,22,418474,1113,1114,46.48,138740.0
8,21,420265,11450,11451,680.89,791980.0
15,22,420289,17726,321776,425.06,1169380.0
15,11,421734,13186,333517,499.78,927480.0
13,20,422743,17630,110313,1505.28,1435610.0
13,20,425333,8705,116429,1505.28,1435610.0
15,2,425449,1347,322577,412.6,3253850.0
15,15,428525,73544,393045,5140.48,2737010.0
8,3,431094,611,983,274.96,784350.0
2,5,434053,121,522,41.06,6619.0
8,16,435267,1275,1276,22.34,229530.0
5,14,435456,362,738,131.05,87000.0
8,19,435671,5727,5728,309.56,361060.0
8,22,436078,1436,1833,46.48,138740.0
3,21,436175,2124,2442,80.86,113140.0
8,15,436425,1882,1999,630.71,324730.0
15,6,437939,65347,382659,1945.6,1031910.0
8,13,437941,7245,7246,137.23,1022140.0
8,17,438121,1028,1334,266.05,297010.0
8,19,438268,1946,3132,309.56,361060.0
8,12,438337,2046,5107,231.89,449400.0
11,8,438357,23135,23496,1167.36,1147160.0
8,1,438483,2560,5477,258.01,1046920.0
8,6,438515,514,5444,230.65,122430.0
13,10,438981,262,103043,1208.32,2948410.0
8,23,441836,0,0,0.0,
8,7,442933,614,1640,373.81,427630.0
8,4,443201,4255,5013,171.69,407330.0
8,21,443739,6041,6876,680.89,791980.0
8,14,444607,129,708,313.68,203000.0
5,2,446465,779,1176,39.35,165450.0
8,8,446525,554,554,441.41,472360.0
3,1,446914,727,728,36.89,149560.0
5,20,447717,2187,2188,142.84,138930.0
8,5,447789,901,902,328.42,46333.0
9,3,448296,18117,18500,394.15,1120500.0
16,4,448592,87078,87428,2119.68,4946150.0
5,15,449119,607,962,251.44,139170.0
19,19,449304,421286,1388126,17059.84,18362480.0
5,10,450055,559,560,113.55,285330.0
8,23,450128,0,0,0.0,
19,22,450885,180491,1479034,2775.04,7055920.0
5,12,451401,2845,2845,99.52,192600.0
8,3,451869,892,892,274.96,784350.0
8,12,453293,547,548,231.89,449400.0
5,21,453858,2995,2996,263.47,339420.0
3,5,454369,216,218,41.06,6619.0
5,19,455113,2685,2686,129.23,154740.0
10,5,457076,14090,14496,654.16,86047.0
8,22,457758,706,706,46.48,138740.0
5,4,458322,364,365,73.68,174570.0
8,5,458919,664,665,328.42,46333.0
8,19,459173,3839,4241,309.56,361060.0
8,7,460104,344,346,373.81,427630.0
8,21,461578,3484,3484,680.89,791980.0
8,3,461628,929,1269,274.96,784350.0
8,8,462808,1021,1110,441.41,472360.0
13,16,463893,3450,81580,35.82,1016490.0
19,16,464499,16300,1389231,412.0,11673240.0
8,4,464986,679,679,171.69,407330.0
13,3,465641,52917,132751,1239.04,3473550.0
8,1,466575,2779,2780,258.01,1046920.0
8,14,467829,603,604,313.68,203000.0
8,12,468020,1032,1032,231.89,449400.0
8,22,468655,1102,1102,46.48,138740.0
15,13,468948,78260,429910,1198.08,8615180.0
15,17,469225,93653,445997,2375.68,2503370.0
8,11,470970,796,796,89.68,110040.0
8,14,471268,308,308,313.68,203000.0
5,14,472436,690,1181,131.05,87000.0
8,17,472995,871,871,266.05,297010.0
8,6,473477,449,449,230.65,122430.0
8,11,473615,620,621,89.68,110040.0
7,12,474575,7652,8068,165.44,321000.0
8,15,475216,501,501,630.71,324730.0
8,13,475428,10665,10666,137.23,1022140.0
9,5,475681,14107,14108,490.83,66190.0
13,10,475978,849,90052,1208.32,2948410.0
8,5,478015,120,120,328.42,46333.0
5,11,478300,547,549,42.57,47160.0
8,11,479819,641,642,89.68,110040.0
15,8,479982,94467,458999,3819.52,3981320.0
13,11,480324,3180,88886,266.54,487320.0
3,19,480882,677,1068,51.4,51580.0
3,2,482367,449,451,10.0,55150.0
16,21,483676,239206,239641,8151.04,9616900.0
8,21,484639,4232,4233,680.89,791980.0
15,3,484845,50340,464353,2375.68,6610950.0
5,18,485152,2802,2803,83.54,617040.0
8,18,486272,3359,3360,194.46,1439760.0
8,19,487409,3524,3925,309.56,361060.0
8,2,488376,270,767,79.16,386050.0
8,22,488860,961,1243,46.48,138740.0
8,18,489642,130,130,194.46,1439760.0
5,20,490009,1960,1961,142.84,138930.0
5,15,490026,713,1076,251.44,139170.0
8,23,490394,0,0,0.0,
15,11,491443,38866,462646,499.78,927480.0
3,18,491685,432,433,26.6,205680.0
2,21,492965,1919,2810,80.86,113140.0
8,4,494286,529,530,171.69,407330.0
5,20,494788,2159,2160,142.84,138930.0
8,2,494894,326,327,79.16,386050.0
8,12,495414,462,462,231.89,449400.0
8,3,495858,544,545,274.96,784350.0
5,11,495871,580,581,42.57,47160.0
8,21,497680,126,126,680.89,791980.0
8,6,498672,244,245,230.65,122430.0
8,17,499049,711,712,266.05,297010.0
13,19,499461,80809,150558,1413.12,1598980.0
5,1,500272,7968,7969,110.61,448680.0
3,6,500401,157,157,32.98,17490.0
3,8,501252,435,436,64.36,67480.0
19,10,502580,85587,1436739,14151.68,33859160.0
11,10,503685,6152,6557,652.68,1616870.0
8,15,504173,509,510,630.71,324730.0
3,14,505949,155,156,52.0,29000.0
2,5,507093,1249,1626,41.06,6619.0
8,5,507757,151,151,328.42,46333.0
8,18,507797,4219,4559,194.46,1439760.0
8,17,508446,1109,1109,266.05,297010.0
3,2,509758,483,484,10.0,55150.0
8,9,510205,2461,2462,492.09,894950.0
5,9,510232,3973,3974,200.62,383550.0
3,17,510573,257,258,45.17,42430.0
8,7,511653,709,1062,373.81,427630.0
