query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
3,22,90521,555,556,6.29,19820.0
19,5,92018,223436,223781,17448.96,2356364.0
8,23,92655,0,1,0.0,
3,23,93466,0,1,0.0,
2,18,95331,1686,2116,26.6,205680.0
5,13,99435,5503,6044,58.1,438060.0
8,19,99920,1128,1129,309.56,361060.0
15,21,103196,149198,149629,5560.32,6675260.0
16,14,104338,4679,4681,3993.6,2465000.0
8,17,105461,1142,1143,266.05,297010.0
13,5,106454,39076,45605,1413.12,205189.0
15,6,107396,53233,54861,1945.6,1031910.0
15,12,110499,85164,122343,1986.56,3787800.0
3,15,111562,311,684,79.18,46390.0
8,8,113634,1034,1035,441.41,472360.0
8,7,113931,818,1210,373.81,427630.0
8,15,114096,1010,1400,630.71,324730.0
3,13,114250,512,513,18.72,146020.0
3,19,116135,371,372,51.4,51580.0
8,22,118339,879,880,46.48,138740.0
8,2,118509,362,363,79.16,386050.0
8,4,120439,2948,2949,171.69,407330.0
5,9,121102,4747,5168,200.62,383550.0
8,19,121205,1476,1477,309.56,361060.0
8,7,121372,794,795,373.81,427630.0
8,11,122851,712,713,89.68,110040.0
3,19,122930,347,348,51.4,51580.0
8,23,123872,0,1,0.0,
3,20,124521,549,550,53.74,46310.0
15,19,124949,63443,100751,2744.32,3043220.0
8,14,125159,595,596,313.68,203000.0
15,22,127591,13981,112089,425.06,1169380.0
3,22,128078,402,403,6.29,19820.0
8,12,128720,1174,1176,231.89,449400.0
16,5,130124,53632,54000,4014.08,562615.0
15,13,130699,47125,149267,1198.08,8615180.0
8,15,132814,405,406,630.71,324730.0
8,13,133139,5775,5776,137.23,1022140.0
8,8,134806,852,853,441.41,472360.0
13,20,135022,13684,14011,1505.28,1435610.0
3,6,135259,154,155,32.98,17490.0
8,13,136119,2776,2777,137.23,1022140.0
8,1,137632,2226,2595,258.01,1046920.0
19,8,137877,218257,262150,24504.32,24022880.0
5,4,138196,3406,3756,73.68,174570.0
8,5,141230,663,664,328.42,46333.0
8,4,141353,2951,2952,171.69,407330.0
2,10,142142,253,617,37.8,95110.0
15,15,142843,69326,166163,5140.48,2737010.0
11,20,146622,22886,23277,952.92,787270.0
8,1,149070,1875,1876,258.01,1046920.0
13,3,150204,41897,41898,1239.04,3473550.0
8,16,151107,1857,1858,22.34,229530.0
3,18,152675,119,471,26.6,205680.0
8,23,154563,0,1,0.0,
10,23,155687,0,1,0.0,
8,15,155991,618,620,630.71,324730.0
13,1,156248,72113,72114,1146.88,4636360.0
8,3,156806,1000,1001,274.96,784350.0
8,15,156831,700,1104,630.71,324730.0
5,6,158436,1554,1961,98.91,52470.0
13,11,158715,5206,8261,266.54,487320.0
9,20,159062,18393,18789,538.32,463100.0
5,23,159210,0,1,0.0,
8,3,159698,564,565,274.96,784350.0
8,23,160146,0,1,0.0,
3,2,161560,540,541,10.0,55150.0
15,11,161589,8965,100201,499.78,927480.0
15,5,162837,59323,158276,2744.32,390521.0
8,13,163499,6843,6844,137.23,1022140.0
8,19,163500,3626,3626,309.56,361060.0
2,15,164187,952,1301,79.18,46390.0
15,22,164426,13729,129268,425.06,1169380.0
8,9,164974,2955,3279,492.09,894950.0
13,13,165057,27582,29502,623.2,4526620.0
3,17,165541,457,458,45.17,42430.0
5,21,166962,9532,9534,263.47,339420.0
8,9,167040,1723,1809,492.09,894950.0
19,19,167053,134323,276011,17059.84,18362480.0
8,3,168292,825,826,274.96,784350.0
5,7,169525,2158,2548,150.19,183270.0
13,19,170374,51664,73391,1413.12,1598980.0
3,18,170607,390,391,26.6,205680.0
5,21,172551,3966,3967,263.47,339420.0
16,18,173077,80986,81388,2355.2,17482800.0
15,4,173220,63976,184451,1474.56,3433210.0
10,20,174487,24063,24429,688.99,602030.0
11,13,176270,18210,18211,340.48,2482340.0
8,3,177919,1232,1233,274.96,784350.0
3,2,184608,265,699,10.0,55150.0
3,13,186683,598,599,18.72,146020.0
8,16,186783,3168,3169,22.34,229530.0
15,16,186912,16689,138782,68.05,1934610.0
3,14,187020,201,585,52.0,29000.0
5,21,187629,7853,8239,263.47,339420.0
8,1,187771,4235,4579,258.01,1046920.0
8,9,187824,3173,3531,492.09,894950.0
8,15,188404,4676,6224,630.71,324730.0
8,11,189107,920,3167,89.68,110040.0
8,11,189317,523,3481,89.68,110040.0
3,4,189617,1263,1265,24.68,58190.0
13,8,189928,49141,53772,1955.84,2091880.0
8,4,189951,4462,6862,171.69,407330.0
8,8,190502,1420,3716,441.41,472360.0
13,18,190935,86217,123645,862.73,6376080.0
3,6,191514,257,258,32.98,17490.0
8,10,191658,296,2857,266.13,665770.0
8,19,192085,3752,6182,309.56,361060.0
11,2,192415,2842,3179,177.06,937550.0
3,16,192588,1020,1022,3.42,32790.0
3,4,192683,113,114,24.68,58190.0
3,4,193565,385,386,24.68,58190.0
8,15,194078,1125,1674,630.71,324730.0
3,7,194328,537,538,47.45,61090.0
8,8,194644,1188,2297,441.41,472360.0
8,2,195919,408,1302,79.16,386050.0
8,13,196984,117,118,137.23,1022140.0
3,9,197999,689,690,71.45,127850.0
3,1,198064,961,962,36.89,149560.0
8,12,198415,2093,2094,231.89,449400.0
15,13,200222,44918,165809,1198.08,8615180.0
8,2,201027,327,328,79.16,386050.0
8,7,201035,418,419,373.81,427630.0
8,11,201540,550,551,89.68,110040.0
8,1,201751,1935,1936,258.01,1046920.0
8,6,201867,424,425,230.65,122430.0
5,12,203571,1273,1274,99.52,192600.0
16,18,205139,85158,85564,2355.2,17482800.0
8,18,205661,4965,4966,194.46,1439760.0
8,11,207249,1202,1203,89.68,110040.0
8,23,207539,0,1,0.0,
8,11,207947,819,820,89.68,110040.0
8,3,208534,1312,1313,274.96,784350.0
8,14,209979,1748,1748,313.68,203000.0
8,5,210359,1003,1004,328.42,46333.0
2,18,210390,1327,1690,26.6,205680.0
19,23,210519,0,0,0.0,
5,9,212237,3083,3084,200.62,383550.0
8,13,212431,7915,7916,137.23,1022140.0
8,8,212732,1190,1191,441.41,472360.0
5,12,215390,1700,1701,99.52,192600.0
9,4,219908,12870,13297,244.77,581900.0
8,5,223265,789,790,328.42,46333.0
3,5,223450,283,621,41.06,6619.0
8,3,223803,462,463,274.96,784350.0
8,15,224131,543,544,630.71,324730.0
2,19,226444,2071,2453,51.4,51580.0
8,2,226757,781,782,79.16,386050.0
8,22,227042,1532,1533,46.48,138740.0
15,1,227123,64972,163544,2170.88,8824040.0
8,6,227190,515,865,230.65,122430.0
8,7,227283,823,1079,373.81,427630.0
11,10,228869,6756,7157,652.68,1616870.0
8,2,228933,353,355,79.16,386050.0
8,20,228958,2035,2036,358.53,324170.0
8,1,229378,3827,3828,258.01,1046920.0
8,8,229498,1494,1496,441.41,472360.0
8,6,230254,580,1320,230.65,122430.0
8,18,230301,3665,4357,194.46,1439760.0
8,18,230389,3126,4310,194.46,1439760.0
15,5,230871,48573,175374,2744.32,390521.0
15,13,232514,47323,180839,1198.08,8615180.0
8,19,233048,3103,3260,309.56,361060.0
16,12,233193,27255,27615,2856.96,5457000.0
8,11,233570,1058,2146,89.68,110040.0
5,4,233756,2655,3142,73.68,174570.0
8,15,235333,5524,5525,630.71,324730.0
8,1,235499,2976,3194,258.01,1046920.0
3,22,235577,836,1218,6.29,19820.0
8,23,235831,0,1,0.0,
3,21,236121,5966,6315,80.86,113140.0
3,19,236383,1406,1817,51.4,51580.0
5,2,237981,2768,2769,39.35,165450.0
8,11,238590,957,958,89.68,110040.0
8,19,239279,2956,2957,309.56,361060.0
8,14,240142,833,834,313.68,203000.0
8,16,241011,1560,1561,22.34,229530.0
13,7,241134,28126,30693,1616.34,1893790.0
8,21,241784,14463,14464,680.89,791980.0
8,9,242400,1973,1974,492.09,894950.0
19,3,243829,217887,289856,14551.04,39889800.0
8,15,244337,497,498,630.71,324730.0
8,14,244535,505,506,313.68,203000.0
3,10,244689,358,359,37.8,95110.0
3,15,247168,331,332,79.18,46390.0
8,15,248584,632,633,630.71,324730.0
8,14,248974,580,580,313.68,203000.0
5,14,251459,545,965,131.05,87000.0
8,16,251884,1367,1368,22.34,229530.0
8,3,252988,769,769,274.96,784350.0
2,22,254764,1067,1461,6.29,19820.0
13,20,255529,17356,17777,1505.28,1435610.0
5,15,255674,849,850,251.44,139170.0
15,14,255709,78429,213386,2775.04,1711000.0
8,2,256189,324,326,79.16,386050.0
3,14,256752,231,232,52.0,29000.0
8,12,257501,761,762,231.89,449400.0
13,10,257809,1014,15032,1208.32,2948410.0
3,18,258344,122,123,26.6,205680.0
3,23,258954,0,1,0.0,
8,5,258978,1103,1104,328.42,46333.0
3,11,260533,378,379,12.18,15720.0
8,1,260773,2301,2302,258.01,1046920.0
11,21,263415,46206,46788,1873.92,1923380.0
16,23,264368,0,1,0.0,
5,19,264697,3547,3548,129.23,154740.0
8,2,266287,270,271,79.16,386050.0
8,6,266326,260,628,230.65,122430.0
8,23,267267,0,1,0.0,
8,18,267365,3733,3734,194.46,1439760.0
15,9,267484,103518,242279,4096.0,7543150.0
5,18,268216,138,572,83.54,617040.0
8,7,268958,378,379,373.81,427630.0
8,14,269313,609,1025,313.68,203000.0
8,18,269820,1855,1856,194.46,1439760.0
3,23,270495,0,0,0.0,
3,22,270543,650,651,6.29,19820.0
5,6,270658,490,491,98.91,52470.0
8,23,271248,0,1,0.0,
8,3,271654,763,764,274.96,784350.0
5,21,272291,3057,3058,263.47,339420.0
5,15,272299,612,613,251.44,139170.0
8,4,274307,5771,5772,171.69,407330.0
8,5,274381,625,626,328.42,46333.0
15,6,277356,65609,201607,1945.6,1031910.0
8,4,278513,1565,1566,171.69,407330.0
5,9,279270,2436,2437,200.62,383550.0
8,14,280119,399,400,313.68,203000.0
3,6,281166,175,176,32.98,17490.0
15,15,282534,68929,255490,5140.48,2737010.0
13,6,284478,11634,11980,1021.14,542190.0
8,10,285748,399,400,266.13,665770.0
8,8,287682,685,686,441.41,472360.0
3,1,288999,595,595,36.89,149560.0
8,10,290877,184,185,266.13,665770.0
13,18,292137,66706,67047,862.73,6376080.0
8,22,292844,854,855,46.48,138740.0
5,3,292913,3194,3546,117.33,336150.0
3,19,294151,386,387,51.4,51580.0
8,11,296491,673,674,89.68,110040.0
5,15,296507,252,253,251.44,139170.0
8,19,296525,6132,6488,309.56,361060.0
3,19,297167,285,286,51.4,51580.0
8,10,298300,207,208,266.13,665770.0
5,9,298504,2320,2321,200.62,383550.0
8,11,298984,600,602,89.68,110040.0
19,21,299705,453853,554174,35696.64,40277840.0
13,18,300470,58832,58834,862.73,6376080.0
13,5,300488,43439,57531,1413.12,205189.0
3,13,300538,1065,1066,18.72,146020.0
8,1,300756,3076,3077,258.01,1046920.0
8,2,301070,532,917,79.16,386050.0
15,2,301785,979,178156,412.6,3253850.0
15,12,302053,95388,273277,1986.56,3787800.0
8,15,302134,1037,1038,630.71,324730.0
5,11,302329,1048,1049,42.57,47160.0
8,14,302521,510,1002,313.68,203000.0
13,4,304129,33997,87887,770.67,1803890.0
5,7,304422,2297,2298,150.19,183270.0
8,21,304463,21015,21016,680.89,791980.0
8,14,304585,440,441,313.68,203000.0
2,21,304964,4263,4665,80.86,113140.0
15,10,305477,10477,214762,2314.24,5611490.0
8,3,306293,426,427,274.96,784350.0
8,14,307314,164,165,313.68,203000.0
8,14,308713,634,635,313.68,203000.0
8,9,309215,3487,3489,492.09,894950.0
8,8,309593,1404,1405,441.41,472360.0
10,12,309700,23449,23859,430.26,834600.0
8,9,311224,2510,2511,492.09,894950.0
8,19,311231,2905,4378,309.56,361060.0
8,20,311295,2479,4920,358.53,324170.0
8,16,311641,1183,5150,22.34,229530.0
3,5,311739,612,1028,41.06,6619.0
8,11,312374,861,4701,89.68,110040.0
8,1,313124,3343,7011,258.01,1046920.0
8,22,314872,1508,3711,46.48,138740.0
8,9,316042,3563,6104,492.09,894950.0
8,14,316083,577,4629,313.68,203000.0
5,9,316168,2749,2750,200.62,383550.0
9,5,317462,15854,16718,490.83,66190.0
8,7,317684,1040,4068,373.81,427630.0
8,18,317821,5402,9332,194.46,1439760.0
8,4,318131,2269,6284,171.69,407330.0
8,14,318505,580,6491,313.68,203000.0
8,4,319786,505,5714,171.69,407330.0
3,4,319855,2039,2040,24.68,58190.0
3,13,320318,452,832,18.72,146020.0
8,15,320977,666,5167,630.71,324730.0
8,1,323604,2445,4342,258.01,1046920.0
8,2,323703,840,3282,79.16,386050.0
8,5,324592,126,2519,328.42,46333.0
2,6,327710,322,696,32.98,17490.0
19,3,327890,224011,339186,14551.04,39889800.0
3,17,328422,525,526,45.17,42430.0
13,16,330032,6576,35729,35.82,1016490.0
8,14,330806,244,245,313.68,203000.0
8,8,330843,855,856,441.41,472360.0
11,13,331157,19340,19741,340.48,2482340.0
8,20,332018,1393,1394,358.53,324170.0
8,19,332066,3602,3603,309.56,361060.0
8,16,332555,1446,1447,22.34,229530.0
13,17,333666,45342,70980,1218.56,1315330.0
5,18,333860,2071,2445,83.54,617040.0
8,12,335609,661,662,231.89,449400.0
16,14,335635,2500,2832,3993.6,2465000.0
8,11,335921,690,691,89.68,110040.0
3,2,336408,276,277,10.0,55150.0
8,10,336702,165,166,266.13,665770.0
3,23,336812,0,1,0.0,
13,19,337356,29975,58379,1413.12,1598980.0
8,8,338131,990,991,441.41,472360.0
13,17,338187,44729,98557,1218.56,1315330.0
19,4,338632,211589,406643,8806.4,20715640.0
3,6,339651,147,148,32.98,17490.0
5,16,339704,1155,1156,11.25,98370.0
16,20,341484,6134,6135,4290.56,3936350.0
8,5,342359,991,992,328.42,46333.0
3,15,342731,618,619,79.18,46390.0
15,22,343882,9373,185731,425.06,1169380.0
8,22,344828,881,882,46.48,138740.0
11,23,345632,0,1,0.0,
3,12,346111,418,419,33.19,64200.0
15,22,346620,10256,193249,425.06,1169380.0
3,7,346958,258,259,47.45,61090.0
3,11,347449,273,274,12.18,15720.0
9,19,349369,10839,11185,442.65,515800.0
15,21,349540,185858,374342,5560.32,6675260.0
8,2,350043,379,379,79.16,386050.0
3,6,350130,292,293,32.98,17490.0
13,20,350609,12166,57293,1505.28,1435610.0
3,17,351480,315,317,45.17,42430.0
8,21,352676,12658,12658,680.89,791980.0
8,8,354066,807,1166,441.41,472360.0
8,10,354330,551,900,266.13,665770.0
3,15,355197,373,374,79.18,46390.0
8,10,356124,246,246,266.13,665770.0
8,5,356361,683,684,328.42,46333.0
8,7,356696,803,804,373.81,427630.0
8,19,358120,2762,2762,309.56,361060.0
3,15,358751,1645,1646,79.18,46390.0
2,10,358873,2152,2510,37.8,95110.0
3,5,360850,224,226,41.06,6619.0
3,5,360965,117,497,41.06,6619.0
3,1,361954,545,546,36.89,149560.0
15,2,362185,321,178005,412.6,3253850.0
8,18,362324,3026,3027,194.46,1439760.0
5,16,363596,1565,1928,11.25,98370.0
3,13,363722,1168,1169,18.72,146020.0
3,22,363804,953,954,6.29,19820.0
3,11,364997,390,391,12.18,15720.0
13,11,366693,3146,41098,266.54,487320.0
5,19,367410,2245,2246,129.23,154740.0
3,15,367426,559,560,79.18,46390.0
5,4,368863,2229,2665,73.68,174570.0
5,22,369586,736,1102,19.48,59460.0
3,7,370802,266,267,47.45,61090.0
3,2,371556,266,267,10.0,55150.0
8,18,372076,2427,2427,194.46,1439760.0
15,11,372556,7706,175339,499.78,927480.0
8,8,372632,1915,1915,441.41,472360.0
2,11,372659,1443,1837,12.18,15720.0
3,21,373411,2159,2160,80.86,113140.0
15,2,373574,775,175097,412.6,3253850.0
8,14,373734,588,961,313.68,203000.0
5,19,374295,1917,1918,129.23,154740.0
3,19,374513,897,898,51.4,51580.0
13,11,375582,830,33040,266.54,487320.0
3,23,375640,0,1,0.0,
5,23,376868,0,0,0.0,
8,1,377228,2562,2562,258.01,1046920.0
8,2,378604,518,518,79.16,386050.0
8,7,378616,942,943,373.81,427630.0
3,13,378735,129,130,18.72,146020.0
8,19,379385,2417,2417,309.56,361060.0
8,5,380723,471,471,328.42,46333.0
13,6,381967,11022,36957,1021.14,542190.0
8,17,383305,1098,1099,266.05,297010.0
5,6,384345,976,977,98.91,52470.0
5,15,384824,617,1031,251.44,139170.0
5,10,388610,302,303,113.55,285330.0
8,16,390231,1289,1289,22.34,229530.0
15,10,391346,9372,166696,2314.24,5611490.0
8,2,392440,450,451,79.16,386050.0
16,5,395275,58875,59261,4014.08,562615.0
13,10,397403,289,11508,1208.32,2948410.0
11,21,398106,48619,48978,1873.92,1923380.0
13,1,400441,68591,77061,1146.88,4636360.0
19,20,400460,43387,310002,19015.68,16486360.0
15,14,402123,60184,216104,2775.04,1711000.0
3,22,403757,651,1863,6.29,19820.0
3,9,403883,643,1737,71.45,127850.0
8,22,404479,1224,1688,46.48,138740.0
3,21,404641,2918,3261,80.86,113140.0
11,12,404753,30728,31052,563.11,1091400.0
3,11,405826,449,450,12.18,15720.0
3,23,406716,0,1,0.0,
8,13,407147,8103,8103,137.23,1022140.0
3,14,407676,171,172,52.0,29000.0
5,23,409675,0,1,0.0,
3,13,410732,162,163,18.72,146020.0
19,1,412078,237048,535432,13117.44,53243360.0
3,10,412485,274,275,37.8,95110.0
8,15,413203,669,1056,630.71,324730.0
2,5,414234,651,1012,41.06,6619.0
13,16,414429,3092,7587,35.82,1016490.0
13,9,414590,67367,74793,2109.44,3963350.0
16,5,415604,59649,60033,4014.08,562615.0
5,18,415781,124,475,83.54,617040.0
8,17,416900,641,642,266.05,297010.0
8,13,417507,7525,7525,137.23,1022140.0
8,10,418732,154,155,266.13,665770.0
15,9,419883,91960,247407,4096.0,7543150.0
8,22,421102,796,796,46.48,138740.0
8,21,422893,14569,14569,680.89,791980.0
15,22,423644,14107,208691,425.06,1169380.0
15,11,425090,10500,217746,499.78,927480.0
13,20,425948,19261,30058,1505.28,1435610.0
13,20,428536,16795,44264,1505.28,1435610.0
15,2,428804,301,214333,412.6,3253850.0
15,15,431879,81701,292959,5140.48,2737010.0
8,3,433723,670,671,274.96,784350.0
2,5,435095,112,493,41.06,6619.0
3,21,437716,1577,1931,80.86,113140.0
5,14,437727,651,994,131.05,87000.0
8,16,437895,1232,1233,22.34,229530.0
8,19,438300,5409,5410,309.56,361060.0
8,22,438708,948,1285,46.48,138740.0
8,15,439055,842,916,630.71,324730.0
8,13,440570,7918,7918,137.23,1022140.0
8,17,440750,583,584,266.05,297010.0
8,19,440897,2378,2815,309.56,361060.0
8,12,440966,2078,4822,231.89,449400.0
8,1,441112,2455,5054,258.01,1046920.0
8,6,441144,379,5023,230.65,122430.0
11,8,441179,26389,26390,1167.36,1147160.0
15,6,441293,78501,304497,1945.6,1031910.0
13,10,442184,362,30978,1208.32,2948410.0
8,23,444465,0,1,0.0,
8,7,445562,616,1220,373.81,427630.0
8,4,445830,5354,5691,171.69,407330.0
8,21,446367,6942,7357,680.89,791980.0
8,14,447236,635,1887,313.68,203000.0
3,1,448456,1194,1195,36.89,149560.0
5,2,448737,796,1290,39.35,165450.0
8,8,449155,692,693,441.41,472360.0
5,20,449990,2041,2375,142.84,138930.0
8,5,450417,769,769,328.42,46333.0
9,3,451235,18362,18739,394.15,1120500.0
5,15,451392,788,789,251.44,139170.0
16,4,452060,51188,51555,2119.68,4946150.0
5,10,452327,238,239,113.55,285330.0
8,23,452757,0,0,0.0,
19,19,452883,149912,442304,17059.84,18362480.0
5,12,453674,1704,1706,99.52,192600.0
19,22,454464,167983,567399,2775.04,7055920.0
8,3,454498,580,580,274.96,784350.0
3,5,455910,386,387,41.06,6619.0
8,12,455921,658,658,231.89,449400.0
5,21,456131,3619,3620,263.47,339420.0
5,19,457385,2789,2790,129.23,154740.0
10,5,459855,14268,14646,654.16,86047.0
8,22,460387,973,973,46.48,138740.0
5,4,460593,375,376,73.68,174570.0
8,5,461548,535,535,328.42,46333.0
8,19,461802,3776,4336,309.56,361060.0
8,7,462732,404,404,373.81,427630.0
8,21,464207,3519,3519,680.89,791980.0
8,3,464258,938,1277,274.96,784350.0
8,8,465437,1575,1672,441.41,472360.0
13,16,467097,3251,9316,35.82,1016490.0
8,4,467615,518,518,171.69,407330.0
19,16,468080,22840,449947,412.0,11673240.0
13,3,468845,41797,49366,1239.04,3473550.0
8,1,469203,2363,2363,258.01,1046920.0
8,14,470458,674,674,313.68,203000.0
8,12,470649,1059,1060,231.89,449400.0
8,22,471284,766,766,46.48,138740.0
15,13,472303,68200,319779,1198.08,8615180.0
15,17,472580,81447,333706,2375.68,2503370.0
8,11,473599,724,724,89.68,110040.0
8,14,473897,389,389,313.68,203000.0
5,14,474708,523,890,131.05,87000.0
8,17,475624,516,516,266.05,297010.0
8,6,476106,373,373,230.65,122430.0
8,11,476244,545,546,89.68,110040.0
7,12,476839,6288,6692,165.44,321000.0
8,15,477845,787,787,630.71,324730.0
8,13,478057,6503,6504,137.23,1022140.0
9,5,478621,9240,9240,490.83,66190.0
13,10,479182,535,536,1208.32,2948410.0
5,11,480572,656,657,42.57,47160.0
8,5,480644,124,124,328.42,46333.0
3,19,482424,506,892,51.4,51580.0
8,11,482448,599,599,89.68,110040.0
15,8,483336,74604,337059,3819.52,3981320.0
13,11,483527,3030,3031,266.54,487320.0
3,2,483909,365,366,10.0,55150.0
16,21,487144,84642,85043,8151.04,9616900.0
8,21,487268,3293,3294,680.89,791980.0
5,18,487424,120,121,83.54,617040.0
15,3,488200,95918,399800,2375.68,6610950.0
8,18,488900,3410,3410,194.46,1439760.0
8,19,490038,3072,3469,309.56,361060.0
8,2,491005,321,321,79.16,386050.0
8,22,491489,982,982,46.48,138740.0
8,18,492271,104,143,194.46,1439760.0
5,20,492282,1377,1378,142.84,138930.0
5,15,492298,406,756,251.44,139170.0
8,23,493023,0,1,0.0,
3,18,493227,147,148,26.6,205680.0
2,21,494008,1650,2065,80.86,113140.0
15,11,494798,8366,319853,499.78,927480.0
8,4,496915,702,702,171.69,407330.0
5,20,497060,1931,1932,142.84,138930.0
8,2,497523,251,251,79.16,386050.0
8,12,498044,447,448,231.89,449400.0
5,11,498144,428,429,42.57,47160.0
8,3,498487,408,409,274.96,784350.0
8,21,500310,127,128,680.89,791980.0
8,6,501301,257,257,230.65,122430.0
8,17,501678,604,604,266.05,297010.0
3,6,501944,265,267,32.98,17490.0
5,1,502545,4045,4046,110.61,448680.0
13,19,502664,50406,50802,1413.12,1598980.0
3,8,502794,584,585,64.36,67480.0
19,10,506159,61715,473582,14151.68,33859160.0
11,10,506509,4197,4582,652.68,1616870.0
8,15,506803,383,384,630.71,324730.0
3,14,507491,170,171,52.0,29000.0
2,5,508136,895,1319,41.06,6619.0
8,5,510386,112,113,328.42,46333.0
8,18,510426,3065,3429,194.46,1439760.0
8,17,511075,858,859,266.05,297010.0
3,2,511301,454,455,10.0,55150.0
3,17,512116,214,215,45.17,42430.0
5,9,512503,2863,2864,200.62,383550.0
8,9,512834,1632,1632,492.09,894950.0
8,7,514282,406,406,373.81,427630.0
3,21,515075,1690,1691,80.86,113140.0
8,16,515684,1490,1490,22.34,229530.0
8,17,515963,842,842,266.05,297010.0
8,23,516065,0,1,0.0,
8,18,517411,1940,1941,194.46,1439760.0
8,19,518036,3071,3071,309.56,361060.0
8,11,518949,949,1351,89.68,110040.0
