job_id,query_id,database_id,start,start_timestamp,end_timestamp,Queueing Delay,Buffer Delay,I/O,CPU,Shuffle,query_duration_with_queue,query_duration,mon_cost
51,7,1,9100000.0,9100000.0,9107200.0,0,0.0,0.06998875,7.208619999999991,0.0,7.208619999999991,7.208619999999991,9.843926115809342
52,7,1,9200000.0,9200000.0,9210300.0,0,0.0,0.10083125000000003,10.38529999999998,0.0,10.38529999999998,10.38529999999998,9.843926115809342
53,7,1,9400000.0,9400000.0,9415200.0,0,0.0,0.14828125,15.272499999999962,0.0,15.272499999999962,15.272499999999962,9.843926115809342
54,7,1,9700000.0,9700000.0,9724600.0,0,0.0,0.23962250000000002,24.68036000000008,0.0,24.68036000000008,24.68036000000008,9.843926115809342
55,7,1,10100000.0,10100000.0,10143400.0,0,0.0,0.42230500000000004,43.49608000000035,0.0,43.49608000000035,43.49608000000035,9.843926115809342
56,8,1,10500000.0,10500000.0,10500100.0,0,0.0,0.001609,0.13496000000000002,0.0,0.13496000000000002,0.13496000000000002,9.843926115809342
57,8,1,10505000.0,10505000.0,10506300.0,0,0.0,0.01609,1.3496000000000001,0.0,1.3496000000000001,1.3496000000000001,9.843926115809342
58,8,1,10550000.0,10550000.0,10553100.0,0,0.0,0.037007,3.104080000000002,0.0,3.104080000000002,3.104080000000002,9.843926115809342
59,8,1,10600000.0,10600000.0,10607900.0,0,0.0,0.09493099999999999,7.962639999999988,0.0,7.962639999999988,7.962639999999988,9.843926115809342
60,8,1,10700000.0,10700000.0,10711400.0,0,0.0,0.13676500000000003,11.471599999999976,0.0,11.471599999999976,11.471599999999976,9.843926115809342
61,8,1,10900000.0,10900000.0,10916800.0,0,0.0,0.201125,16.86999999999997,0.0,16.86999999999997,16.86999999999997,9.843926115809342
62,8,1,11200000.0,11200000.0,11227200.0,0,0.0,0.32501800000000003,27.261920000000114,0.0,27.261920000000114,27.261920000000114,9.843926115809342
63,8,1,11600000.0,11600000.0,11648000.0,0,0.0,0.572804,48.04576000000041,0.0,48.04576000000041,48.04576000000041,9.843926115809342
64,9,1,12000000.0,12000000.0,12000200.0,0,0.0,0.00178625,0.2557,0.0,0.2557,0.2557,9.843926115809342
65,9,1,12005000.0,12005000.0,12007500.0,0,0.0,0.0178625,2.557000000000001,0.0,2.557000000000001,2.557000000000001,9.843926115809342
66,9,1,12050000.0,12050000.0,12055800.0,0,0.0,0.041083749999999995,5.8810999999999956,0.0,5.8810999999999956,5.8810999999999956,9.843926115809342
67,9,1,12100000.0,12100000.0,12115000.0,0,0.0,0.10538875,15.086299999999962,0.0,15.086299999999962,15.086299999999962,9.843926115809342
68,9,1,12200000.0,12200000.0,12221700.0,0,0.0,0.15183125,21.73450000000004,0.0,21.73450000000004,21.73450000000004,9.843926115809342
69,9,1,12400000.0,12400000.0,12431900.0,0,0.0,0.22328125000000001,31.962500000000183,0.0,31.962500000000183,31.962500000000183,9.843926115809342
70,9,1,12700000.0,12700000.0,12751600.0,0,0.0,0.36082250000000005,51.651400000000464,0.0,51.651400000000464,51.651400000000464,9.843926115809342
71,9,1,13100000.0,13100000.0,13191000.0,0,0.0,0.6359049999999999,91.02919999999911,0.0,91.02919999999911,91.02919999999911,9.843926115809342
72,10,1,13500000.0,13500000.0,13500100.0,0,0.0,0.0009449999999999999,0.19022,0.0,0.19022,0.19022,9.843926115809342
73,10,1,13505000.0,13505000.0,13506900.0,0,0.0,0.00945,1.9022000000000006,0.0,1.9022000000000006,1.9022000000000006,9.843926115809342
74,10,1,13550000.0,13550000.0,13554300.0,0,0.0,0.021735,4.375060000000001,0.0,4.375060000000001,4.375060000000001,9.843926115809342
75,10,1,13600000.0,13600000.0,13611200.0,0,0.0,0.05575499999999999,11.222979999999977,0.0,11.222979999999977,11.222979999999977,9.843926115809342
76,10,1,13700000.0,13700000.0,13716100.0,0,0.0,0.080325,16.16869999999996,0.0,16.16869999999996,16.16869999999996,9.843926115809342
77,10,1,13900000.0,13900000.0,13923700.0,0,0.0,0.11812500000000001,23.777500000000067,0.0,23.777500000000067,23.777500000000067,9.843926115809342
78,10,1,14200000.0,14200000.0,14238400.0,0,0.0,0.19089,38.42444000000028,0.0,38.42444000000028,38.42444000000028,9.843926115809342
79,10,1,14600000.0,14600000.0,14667700.0,0,0.0,0.33642000000000005,67.71832000000043,0.0,67.71832000000043,67.71832000000043,9.843926115809342
80,11,1,15000000.0,15000000.0,15000000.0,0,0.0,0.0003045,0.03144,0.0,0.03144,0.03144,9.843926115809342
81,11,1,15005000.0,15005000.0,15005300.0,0,0.0,0.003045,0.3144,0.0,0.3144,0.3144,9.843926115809342
82,11,1,15050000.0,15050000.0,15050700.0,0,0.0,0.007003499999999999,0.72312,0.0,0.72312,0.72312,9.843926115809342
83,11,1,15100000.0,15100000.0,15101800.0,0,0.0,0.0179655,1.8549600000000006,0.0,1.8549600000000006,1.8549600000000006,9.843926115809342
84,11,1,15200000.0,15200000.0,15202600.0,0,0.0,0.0258825,2.672400000000001,0.0,2.672400000000001,2.672400000000001,9.843926115809342
85,11,1,15400000.0,15400000.0,15403900.0,0,0.0,0.0380625,3.930000000000002,0.0,3.930000000000002,3.930000000000002,9.843926115809342
86,11,1,15700000.0,15700000.0,15706300.0,0,0.0,0.061509,6.350879999999994,0.0,6.350879999999994,6.350879999999994,9.843926115809342
87,11,1,16100000.0,16100000.0,16111100.0,0,0.0,0.108402,11.192639999999978,0.0,11.192639999999978,11.192639999999978,9.843926115809342
88,12,1,16500000.0,16500000.0,16500099.999999998,0,0.0,0.00082975,0.15921600000000002,0.0,0.15921600000000002,0.15921600000000002,9.843926115809342
89,12,1,16505000.0,16505000.0,16506500.0,0,0.0,0.0082975,1.5921600000000002,0.0,1.5921600000000002,1.5921600000000002,9.843926115809342
90,12,1,16550000.0,16550000.0,16553599.999999998,0,0.0,0.019084249999999997,3.6619680000000017,0.0,3.6619680000000017,3.6619680000000017,9.843926115809342
91,12,1,16600000.0,16600000.0,16609300.0,0,0.0,0.04895525,9.393743999999984,0.0,9.393743999999984,9.393743999999984,9.843926115809342
92,12,1,16700000.0,16700000.0,16713500.0,0,0.0,0.07052875,13.533359999999968,0.0,13.533359999999968,13.533359999999968,9.843926115809342
93,12,1,16900000.0,16900000.0,16919900.0,0,0.0,0.10371875,19.90200000000001,0.0,19.90200000000001,19.90200000000001,9.843926115809342
94,12,1,17200000.0,17200000.0,17232100.0,0,0.0,0.16760949999999997,32.16163200000018,0.0,32.16163200000018,32.16163200000018,9.843926115809342
95,12,1,17600000.0,17600000.0,17656600.0,0,0.0,0.295391,56.68089600000054,0.0,56.68089600000054,56.68089600000054,9.843926115809342
96,13,1,18000000.0,18000000.0,18000200.0,0,0.0,0.000468,0.23363200000000006,0.0,0.23363200000000006,0.23363200000000006,9.843926115809342
97,13,9,18005000.0,18005000.0,18007300.0,0,0.0,0.00468,2.336320000000001,0.0,2.336320000000001,2.336320000000001,9.843926115809342
98,13,12,18050000.0,18050000.0,18055300.0,0,0.0,0.010764,5.373535999999997,0.0,5.373535999999997,5.373535999999997,9.843926115809342
99,13,15,18100000.0,18100000.0,18113700.0,0,0.0,0.027612,13.784287999999968,0.0,13.784287999999968,13.784287999999968,9.843926115809342
100,13,16,18200000.0,18200000.0,18219800.0,0,0.0,0.03978,19.858720000000012,0.0,19.858720000000012,19.858720000000012,9.843926115809342
101,13,17,18400000.0,18400000.0,18429200.0,0,0.0,0.0585,29.204000000000146,0.0,29.204000000000146,29.204000000000146,9.843926115809342
102,13,18,18700000.0,18700000.0,18747100.0,0,0.0,0.094536,47.1936640000004,0.0,47.1936640000004,47.1936640000004,9.843926115809342
103,13,19,19100000.0,19100000.0,19183100.0,0,0.0,0.16660799999999998,83.17299199999957,0.0,83.17299199999957,83.17299199999957,9.843926115809342
104,14,1,19500000.0,19500000.0,19500000.0,0,0.0,0.0013,0.0348,0.0,0.0348,0.0348,9.843926115809342
105,14,1,19505000.0,19505000.0,19505300.0,0,0.0,0.013,0.34800000000000003,0.0,0.34800000000000003,0.34800000000000003,9.843926115809342
106,14,1,19550000.0,19550000.0,19550800.0,0,0.0,0.0299,0.8003999999999999,0.0,0.8003999999999999,0.8003999999999999,9.843926115809342
107,14,1,19600000.0,19600000.0,19602000.0,0,0.0,0.0767,2.0532000000000004,0.0,2.0532000000000004,2.0532000000000004,9.843926115809342
108,14,1,19700000.0,19700000.0,19702900.0,0,0.0,0.1105,2.958000000000001,0.0,2.958000000000001,2.958000000000001,9.843926115809342
109,14,1,19900000.0,19900000.0,19904300.0,0,0.0,0.1625,4.3500000000000005,0.0,4.3500000000000005,4.3500000000000005,9.843926115809342
110,14,1,20200000.0,20200000.0,20207000.0,0,0.0,0.2626,7.0295999999999905,0.0,7.0295999999999905,7.0295999999999905,9.843926115809342
111,14,1,20600000.0,20600000.0,20612300.0,0,0.0,0.4628,12.388799999999971,0.0,12.388799999999971,12.388799999999971,9.843926115809342
112,15,1,21000000.0,21000000.0,21000000.0,0,0.0,0.0019795000000000004,0.074224,0.0,0.074224,0.074224,9.843926115809342
113,15,1,21005000.0,21005000.0,21005700.0,0,0.0,0.019795,0.74224,0.0,0.74224,0.74224,9.843926115809342
114,15,1,21050000.0,21050000.0,21051700.0,0,0.0,0.0455285,1.7071520000000004,0.0,1.7071520000000004,1.7071520000000004,9.843926115809342
115,15,1,21100000.0,21100000.0,21104300.0,0,0.0,0.11679050000000002,4.379216000000001,0.0,4.379216000000001,4.379216000000001,9.843926115809342
116,15,1,21200000.0,21200000.0,21206300.0,0,0.0,0.1682575,6.309039999999994,0.0,6.309039999999994,6.309039999999994,9.843926115809342
117,15,1,21400000.0,21400000.0,21409200.0,0,0.0,0.2474375,9.277999999999983,0.0,9.277999999999983,9.277999999999983,9.843926115809342
118,15,1,21700000.0,21700000.0,21714900.0,0,0.0,0.3998590000000001,14.993247999999964,0.0,14.993247999999964,14.993247999999964,9.843926115809342
119,15,1,22100000.0,22100000.0,22126400.0,0,0.0,0.704702,26.423744000000106,0.0,26.423744000000106,26.423744000000106,9.843926115809342
120,16,1,22500000.0,22500000.0,22500000.0,0,0.0,8.55e-05,0.06558,0.0,0.06558,0.06558,9.843926115809342
121,16,1,22505000.0,22505000.0,22505600.0,0,0.0,0.0008550000000000001,0.6557999999999999,0.0,0.6557999999999999,0.6557999999999999,9.843926115809342
122,16,1,22550000.0,22550000.0,22551500.0,0,0.0,0.0019665,1.5083400000000002,0.0,1.5083400000000002,1.5083400000000002,9.843926115809342
123,16,1,22600000.0,22600000.0,22603800.0,0,0.0,0.0050445,3.8692200000000017,0.0,3.8692200000000017,3.8692200000000017,9.843926115809342
124,16,1,22700000.0,22700000.0,22705500.0,0,0.0,0.0072675,5.5742999999999965,0.0,5.5742999999999965,5.5742999999999965,9.843926115809342
125,16,1,22900000.0,22900000.0,22908100.0,0,0.0,0.0106875,8.197499999999987,0.0,8.197499999999987,8.197499999999987,9.843926115809342
126,16,1,23200000.0,23200000.0,23213200.0,0,0.0,0.017271,13.247159999999969,0.0,13.247159999999969,13.247159999999969,9.843926115809342
127,16,1,23600000.0,23600000.0,23623300.0,0,0.0,0.030438,23.34648000000006,0.0,23.34648000000006,23.34648000000006,9.843926115809342
128,17,1,24000000.0,24000000.0,24000100.0,0,0.0,0.00112925,0.161234,0.0,0.161234,0.161234,9.843926115809342
129,17,1,24005000.0,24005000.0,24006600.0,0,0.0,0.011292500000000002,1.6123400000000003,0.0,1.6123400000000003,1.6123400000000003,9.843926115809342
130,17,1,24050000.0,24050000.0,24053700.0,0,0.0,0.025972750000000003,3.7083820000000016,0.0,3.7083820000000016,3.7083820000000016,9.843926115809342
131,17,1,24100000.0,24100000.0,24109500.0,0,0.0,0.06662575000000001,9.512805999999982,0.0,9.512805999999982,9.512805999999982,9.843926115809342
132,17,1,24200000.0,24200000.0,24213700.0,0,0.0,0.09598625,13.704889999999967,0.0,13.704889999999967,13.704889999999967,9.843926115809342
133,17,1,24400000.0,24400000.0,24420100.0,0,0.0,0.14115625,20.154250000000015,0.0,20.154250000000015,20.154250000000015,9.843926115809342
134,17,1,24700000.0,24700000.0,24732500.0,0,0.0,0.22810850000000002,32.56926800000019,0.0,32.56926800000019,32.56926800000019,9.843926115809342
135,17,1,25100000.0,25100000.0,25157300.0,0,0.0,0.402013,57.39930400000054,0.0,57.39930400000054,57.39930400000054,9.843926115809342
136,18,1,25500000.0,25500000.0,25500500.0,0,0.0,0.000665,0.596472,0.0,0.596472,0.596472,9.843926115809342
137,18,1,25505000.0,25505000.0,25510900.0,0,0.0,0.00665,5.964719999999995,0.0,5.964719999999995,5.964719999999995,9.843926115809342
138,18,1,25550000.0,25550000.0,25563700.0,0,0.0,0.015295000000000001,13.718855999999967,0.0,13.718855999999967,13.718855999999967,9.843926115809342
139,18,1,25600000.0,25600000.0,25635100.0,0,0.0,0.039235,35.19184800000023,0.0,35.19184800000023,35.19184800000023,9.843926115809342
140,18,1,25700000.0,25700000.0,25750700.0,0,0.0,0.056525,50.700120000000446,0.0,50.700120000000446,50.700120000000446,9.843926115809342
141,18,1,25900000.0,25900000.0,25974500.0,0,0.0,0.083125,74.55900000000004,0.0,74.55900000000004,74.55900000000004,9.843926115809342
142,18,1,26200000.0,26200000.0,26320400.0,0,0.0,0.13433000000000003,120.48734399999744,0.0,120.48734399999744,120.48734399999744,9.843926115809342
143,18,1,26600000.0,26600000.0,26812300.0,0,0.0,0.23674,212.34403199999224,0.0,212.34403199999224,212.34403199999224,9.843926115809342
144,19,1,27000000.0,27000000.0,27000200.0,0,0.0,0.001285,0.23210999999999998,0.0,0.23210999999999998,0.23210999999999998,9.843926115809342
145,19,1,27005000.0,27005000.0,27007300.0,0,0.0,0.01285,2.321100000000001,0.0,2.321100000000001,2.321100000000001,9.843926115809342
146,19,1,27050000.0,27050000.0,27055300.0,0,0.0,0.029555,5.338529999999997,0.0,5.338529999999997,5.338529999999997,9.843926115809342
147,19,1,27100000.0,27100000.0,27113600.0,0,0.0,0.075815,13.694489999999968,0.0,13.694489999999968,13.694489999999968,9.843926115809342
148,19,1,27200000.0,27200000.0,27219700.0,0,0.0,0.109225,19.72935000000001,0.0,19.72935000000001,19.72935000000001,9.843926115809342
149,19,1,27400000.0,27400000.0,27429000.0,0,0.0,0.16062500000000002,29.013750000000144,0.0,29.013750000000144,29.013750000000144,9.843926115809342
150,19,1,27700000.0,27700000.0,27746800.0,0,0.0,0.25956999999999997,46.8862200000004,0.0,46.8862200000004,46.8862200000004,9.843926115809342
151,19,1,28100000.0,28100000.0,28182600.0,0,0.0,0.4574600000000001,82.63115999999958,0.0,82.63115999999958,82.63115999999958,9.843926115809342
152,20,1,28500000.0,28500000.0,28500200.0,0,0.0,0.0013435,0.22691900000000004,0.0,0.22691900000000004,0.22691900000000004,9.843926115809342
153,20,1,28505000.0,28505000.0,28507200.0,0,0.0,0.013434999999999999,2.2691900000000005,0.0,2.2691900000000005,2.2691900000000005,9.843926115809342
154,20,1,28550000.0,28550000.0,28555200.0,0,0.0,0.0309005,5.219136999999998,0.0,5.219136999999998,5.219136999999998,9.843926115809342
155,20,1,28600000.0,28600000.0,28613300.0,0,0.0,0.0792665,13.38822099999997,0.0,13.38822099999997,13.38822099999997,9.843926115809342
156,20,1,28700000.0,28700000.0,28719200.0,0,0.0,0.11419750000000002,19.288115000000005,0.0,19.288115000000005,19.288115000000005,9.843926115809342
157,20,1,28900000.0,28900000.0,28928300.0,0,0.0,0.16793750000000002,28.364875000000136,0.0,28.364875000000136,28.364875000000136,9.843926115809342
158,20,1,29200000.0,29200000.0,29245800.0,0,0.0,0.271387,45.83763800000039,0.0,45.83763800000039,45.83763800000039,9.843926115809342
159,20,1,29600000.0,29600000.0,29680700.0,0,0.0,0.478286,80.7831639999997,0.0,80.7831639999997,80.7831639999997,9.843926115809342
160,21,1,30000000.0,30000000.0,30000600.0,0,0.0,0.0020215,0.62227,0.0,0.62227,0.62227,9.843926115809342
161,21,1,30005000.0,30005000.0,30011200.0,0,0.0,0.020215,6.222699999999994,0.0,6.222699999999994,6.222699999999994,9.843926115809342
162,21,1,30050000.0,30050000.0,30064300.0,0,0.0,0.0464945,14.312209999999965,0.0,14.312209999999965,14.312209999999965,9.843926115809342
163,21,1,30100000.0,30100000.0,30136700.0,0,0.0,0.1192685,36.71393000000025,0.0,36.71393000000025,36.71393000000025,9.843926115809342
164,21,1,30200000.0,30200000.0,30252800.0,0,0.0,0.17182750000000002,52.892950000000475,0.0,52.892950000000475,52.892950000000475,9.843926115809342
165,21,1,30400000.0,30400000.0,30477700.0,0,0.0,0.2526875,77.78374999999986,0.0,77.78374999999986,77.78374999999986,9.843926115809342
166,21,1,30700000.0,30700000.0,30825600.0,0,0.0,0.408343,125.69853999999714,0.0,125.69853999999714,125.69853999999714,9.843926115809342
167,21,1,31100000.0,31100000.0,31321500.0,0,0.0,0.7196539999999999,221.52811999999173,0.0,221.52811999999173,221.52811999999173,9.843926115809342
168,22,1,31500000.0,31500000.0,31500000.0,0,0.0,0.00015725,0.08918999999999999,0.0,0.08918999999999999,0.08918999999999999,9.843926115809342
169,22,1,31505000.0,31505000.0,31505800.0,0,0.0,0.0015725,0.8918999999999999,0.0,0.8918999999999999,0.8918999999999999,9.843926115809342
170,22,1,31550000.0,31550000.0,31552000.0,0,0.0,0.0036167499999999997,2.0513700000000004,0.0,2.0513700000000004,2.0513700000000004,9.843926115809342
171,22,1,31600000.0,31600000.0,31605200.0,0,0.0,0.00927775,5.262209999999999,0.0,5.262209999999999,5.262209999999999,9.843926115809342
172,22,1,31700000.0,31700000.0,31707500.0,0,0.0,0.01336625,7.58114999999999,0.0,7.58114999999999,7.58114999999999,9.843926115809342
173,22,1,31900000.0,31900000.0,31911100.0,0,0.0,0.01965625,11.148749999999977,0.0,11.148749999999977,11.148749999999977,9.843926115809342
174,22,1,32200000.0,32200000.0,32218000.0,0,0.0,0.0317645,18.016379999999987,0.0,18.016379999999987,18.016379999999987,9.843926115809342
175,22,1,32600000.0,32600000.0,32631700.0,0,0.0,0.055980999999999996,31.75164000000018,0.0,31.75164000000018,31.75164000000018,9.843926115809342
