query,total_scan_mb,total_cpu_sec,shuffle_mb,expected_io,calculated_io,io_diff,expected_cpu,calculated_cpu,cpu_diff,expected_shuffle,calculated_shuffle,shuffle_diff
4.0_18.0,316.172,45.639991,0.001,0.158086,0.158086,0.0,1.426249719,1.42624971875,2.5000002068509275e-10,8e-07,8e-07,0.0
4.0_19.0,9045.384,419.9599848,0.001,4.522692,4.522692,0.0,13.12374952,13.123749525,4.999998637345016e-09,8e-07,8e-07,0.0
5.0_15.0,311.2093333,1.086656667,71.584,0.1556046667,0.15560466665,5.000000413701855e-11,0.03395802083,0.03395802084375,1.3750001137680101e-11,0.0572672,0.057267200000000004,6.938893903907228e-18
5.0_16.0,1383.062,58.7699795,245.197,0.691531,0.6915309999999999,1.1102230246251565e-16,1.836561859,1.836561859375,3.750000310276391e-10,0.1961576,0.19615760000000002,2.7755575615628914e-17
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
6.0_15.0,57.813,0.179997,0.0,0.0289065,0.0289065,0.0,0.00562490625,0.00562490625,0.0,0.0,0.0,0.0
6.0_16.0,83.274,0.149997,0.0,0.041637,0.041637,0.0,0.00468740625,0.00468740625,0.0,0.0,0.0,0.0
6.0_19.0,348.925,62.0,0.0,0.1744625,0.1744625,0.0,1.9375,1.9375,0.0,0.0,0.0,0.0
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
7.0_15.0,183.521,1.06998025,8.471,0.0917605,0.0917605,0.0,0.03343688281,0.0334368828125,2.5000002068509275e-12,0.0067768,0.0067768,0.0
7.0_16.0,266.87925,4.98499075,12.16075,0.133439625,0.133439625,0.0,0.1557809609,0.1557809609375,3.750000310276391e-11,0.0097286,0.0097286,0.0
7.0_17.0,450.53975,6.4099815,17.918,0.225269875,0.225269875,0.0,0.2003119219,0.200311921875,2.5000002068509275e-11,0.0143344,0.014334399999999999,1.734723475976807e-18
7.0_18.0,1041.879,45.23997425,28.85,0.5209395,0.5209395,0.0,1.413749195,1.4137491953125,3.1250002585636594e-10,0.02308,0.02308,0.0
7.0_19.0,6790.651,162.7599718,50.916,3.3953255,3.3953254999999998,4.440892098500626e-16,5.086249117,5.08624911875,1.7499992566172295e-09,0.0407328,0.0407328,0.0
8.0_15.0,83.046,11.61499225,11.909,0.041523,0.041523000000000004,6.938893903907228e-18,0.3629685078,0.3629685078125,1.2500001034254637e-11,0.0095272,0.009527200000000001,1.734723475976807e-18
8.0_16.0,111.7155,23.91997775,19.038,0.05585775,0.055857750000000005,6.938893903907228e-18,0.7474993047,0.7474993046875,1.2500001034254637e-11,0.0152304,0.0152304,0.0
8.0_17.0,467.144,47.6449845,25.161,0.233572,0.233572,0.0,1.488905766,1.488905765625,3.750000310276391e-10,0.0201288,0.020128800000000002,3.469446951953614e-18
8.0_18.0,1139.067,88.9099785,40.541,0.5695335,0.5695335,0.0,2.778436828,2.778436828125,1.2500001034254637e-10,0.0324328,0.0324328,0.0
8.0_19.0,1738.066,146.3749675,74.881,0.869033,0.869033,0.0,4.574217734,4.574217734375,3.749995869384293e-10,0.0599048,0.0599048,0.0
9.0_15.0,2954.049,16.97497175,17.626,1.4770245,1.4770245,0.0,0.5304678672,0.5304678671875,1.2500001034254637e-11,0.0141008,0.0141008,0.0
9.0_17.0,8283.7085,73.76496925,37.334,4.14185425,4.141854250000001,8.881784197001252e-16,2.305155289,2.3051552890625,6.249978312666826e-11,0.0298672,0.029867200000000003,3.469446951953614e-18
9.0_18.0,13553.019,190.0732957,60.297,6.7765095,6.7765095,0.0,5.93979049,5.939790490625,6.24999607623522e-10,0.0482376,0.0482376,0.0
9.0_19.0,23883.783,360.789959,106.167,11.9418915,11.9418915,0.0,11.27468622,11.27468621875,1.249999215247044e-09,0.0849336,0.0849336,0.0
nan_nan,,,,,0.0,,,0.0,,,0.0,
10.0_15.0,843.87875,9.514976,402.7775,0.421939375,0.421939375,0.0,0.297343,0.297343,0.0,0.322222,0.32222199999999995,5.551115123125783e-17
10.0_16.0,427.469,59.669993,222.47575,0.2137345,0.2137345,0.0,1.864687281,1.86468728125,2.5000002068509275e-10,0.1779806,0.17798060000000002,2.7755575615628914e-17
10.0_17.0,628.569,87.304992,327.04475,0.3142845,0.31428449999999997,5.551115123125783e-17,2.728281,2.728281,0.0,0.2616358,0.26163580000000003,5.551115123125783e-17
10.0_18.0,1014.88475,189.444993,528.1905,0.507442375,0.507442375,0.0,5.920156031,5.92015603125,2.5000002068509275e-10,0.4225524,0.42255240000000005,5.551115123125783e-17
10.0_19.0,6302.7695,309.3649715,3031.09175,3.15138475,3.15138475,0.0,9.667655359,9.667655359375,3.750013632952687e-10,2.4248734,2.4248734,0.0
11.0_15.0,0.1043333333,6.345666667,0.07933333333,5.216666667e-05,5.2166666649999995e-05,2.000000642529698e-14,0.1983020833,0.19830208334375,4.375000361989123e-11,6.346666667e-05,6.346666666400001e-05,5.999988375061938e-15
11.0_16.0,67.433,0.499988,29.333,0.0337165,0.0337165,0.0,0.015624625,0.015624625,0.0,0.0234664,0.0234664,0.0
11.0_17.0,156.873,8.6349905,69.729,0.0784365,0.07843649999999999,1.3877787807814457e-17,0.2698434531,0.269843453125,2.5000002068509275e-11,0.0557832,0.0557832,0.0
11.0_19.0,1858.24,10.74998275,131.0045,0.92912,0.9291200000000001,1.1102230246251565e-16,0.3359369609,0.3359369609375,3.749994759161268e-11,0.1048036,0.10480360000000001,1.3877787807814457e-17
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
13.0_15.0,710.429,54.3599905,267.393,0.3552145,0.3552145,0.0,1.698749703,1.698749703125,1.2500001034254637e-10,0.2139144,0.21391439999999998,2.7755575615628914e-17
13.0_16.0,1023.181,88.329986,385.195,0.5115905,0.5115905000000001,1.1102230246251565e-16,2.760312063,2.7603120625,5.000000413701855e-10,0.308156,0.308156,0.0
13.0_17.0,1504.772,142.1399828,566.475,0.752386,0.752386,0.0,4.441874461,4.4418744625,1.5000001241105565e-09,0.45318,0.45318,0.0
13.0_18.0,2431.473,274.8449843,915.391,1.2157365,1.2157365,0.0,8.588905758,8.588905759375,1.3750014460356397e-09,0.7323128,0.7323128,0.0
13.0_19.0,4284.644,516.614984,1613.153,2.142322,2.142322,0.0,16.14421825,16.14421825,0.0,1.2905224,1.2905224,0.0
14.0_15.0,326.808,1.49998875,154.7795,0.163404,0.163404,0.0,0.04687464844,0.0468746484375,2.5000002068509275e-12,0.1238236,0.1238236,0.0
14.0_16.0,385.781,0.5266583333,182.712,0.1928905,0.1928905,0.0,0.01645807292,0.016458072915625,4.375000361989123e-12,0.1461696,0.14616959999999998,2.7755575615628914e-17
14.0_19.0,1614.973,56.464986,764.96,0.8074865,0.8074865,0.0,1.764530813,1.7645308125,4.999998193255806e-10,0.611968,0.6119680000000001,1.1102230246251565e-16
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
15.0_15.0,275.55175,1.604993,122.45325,0.137775875,0.13777587500000002,2.7755575615628914e-17,0.05015603125,0.05015603125,0.0,0.0979626,0.0979626,0.0
15.0_16.0,443.904,2.886661,200.1273333,0.221952,0.221952,0.0,0.09020815625,0.09020815625,0.0,0.1601018667,0.16010186664,6.000000496442226e-11
15.0_17.0,712.37125,8.419993,318.3885,0.356185625,0.356185625,0.0,0.2631247813,0.26312478125,5.000000413701855e-11,0.2547108,0.2547108,0.0
15.0_18.0,1261.373,65.779992,566.815,0.6306865,0.6306865,0.0,2.05562475,2.05562475,0.0,0.453452,0.453452,0.0
nan_nan,,,,,0.0,,,0.0,,,0.0,
16.0_15.0,487.235,4.44998825,127.628,0.2436175,0.24361750000000001,2.7755575615628914e-17,0.1390621328,0.1390621328125,1.2500001034254637e-11,0.1021024,0.1021024,0.0
16.0_16.0,700.5645,7.15997925,179.059,0.35028225,0.35028224999999996,5.551115123125783e-17,0.2237493516,0.2237493515625,3.750000310276391e-11,0.1432472,0.1432472,0.0
16.0_17.0,1028.01425,23.2999785,258.7525,0.514007125,0.514007125,0.0,0.7281243281,0.728124328125,2.5000002068509275e-11,0.207002,0.207002,0.0
16.0_18.0,1648.5655,43.09997575,408.575,0.82428275,0.82428275,0.0,1.346874242,1.3468742421875,1.8750001551381956e-10,0.32686,0.32686,0.0
16.0_19.0,2903.3605,97.38497525,713.043,1.45168025,1.45168025,0.0,3.043280477,3.0432804765625,4.3750025824351724e-10,0.5704344,0.5704344,0.0
17.0_15.0,16.7645,38.07998533,1.649,0.00838225,0.00838225,0.0,1.189999542,1.1899995415625,4.375000361989123e-10,0.0013192,0.0013192,0.0
17.0_16.0,15.208,53.791983,2.4365,0.007604,0.0076040000000000005,8.673617379884035e-19,1.680999469,1.68099946875,2.5000002068509275e-10,0.0019492,0.0019492,0.0
17.0_17.0,22.415,80.80998075,4.49675,0.0112075,0.011207499999999999,1.734723475976807e-18,2.525311898,2.5253118984375,4.374998141543074e-10,0.0035974,0.0035973999999999997,4.336808689942018e-19
17.0_18.0,80.2885,130.7849818,10.57125,0.04014425,0.04014425,0.0,4.08703068,4.08703068125,1.2500001034254637e-09,0.008457,0.008457,0.0
nan_nan,,,,,0.0,,,0.0,,,0.0,
18.0_15.0,3448.546,11.534983,0.083,1.724273,1.724273,0.0,0.3604682188,0.36046821875,5.000000413701855e-11,6.64e-05,6.64e-05,0.0
18.0_16.0,4967.911,56.98998,0.116,2.4839555,2.4839555,0.0,1.780936875,1.780936875,0.0,9.28e-05,9.28e-05,0.0
18.0_17.0,7305.835,92.2399795,0.179,3.6529175,3.6529175,0.0,2.882499359,2.882499359375,3.750000310276391e-10,0.0001432,0.00014319999999999998,2.710505431213761e-20
18.0_18.0,11805.235,232.6949748,0.289,5.9026175,5.9026175,0.0,7.271717961,7.2717179625,1.5000001241105565e-09,0.0002312,0.00023119999999999998,2.710505431213761e-20
18.0_19.0,20804.613,464.659968,0.499,10.4023065,10.4023065,0.0,14.520624,14.520624,0.0,0.0003992,0.0003992,0.0
19.0_15.0,200.067,3.43999,94.245,0.1000335,0.1000335,0.0,0.1074996875,0.1074996875,0.0,0.075396,0.075396,0.0
19.0_18.0,1206.216,77.449989,568.127,0.603108,0.603108,0.0,2.420312156,2.42031215625,2.5000002068509275e-10,0.4545016,0.45450159999999995,5.551115123125783e-17
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
20.0_16.0,1364.856333,1.279978,25.42333333,0.6824281667,0.6824281664999999,2.000000165480742e-10,0.0399993125,0.0399993125,0.0,0.02033866667,0.020338666664,6.000002578110397e-12
20.0_17.0,1510.795667,25.61329867,42.154,0.7553978333,0.7553978335,2.000000165480742e-10,0.8004155833,0.8004155834375,1.37500011376801e-10,0.0337232,0.0337232,0.0
20.0_19.0,4137.9835,75.44995575,70.37025,2.06899175,2.0689917500000004,4.440892098500626e-16,2.357811117,2.3578111171875,1.875002375584245e-10,0.0562962,0.0562962,0.0
nan_nan,,,,,0.0,,,0.0,,,0.0,
nan_nan,,,,,0.0,,,0.0,,,0.0,
21.0_15.0,86.344,3.4049895,0.18,0.043172,0.043171999999999995,6.938893903907228e-18,0.1064059219,0.106405921875,2.5000002068509275e-11,0.000144,0.000144,0.0
21.0_16.0,646.6106667,5.193317333,0.496,0.3233053333,0.32330533335,5.000000413701855e-11,0.1622911667,0.16229116665625,4.3749975864315616e-11,0.0003968,0.0003968,0.0
21.0_17.0,2276.57525,83.1849865,1.43,1.138287625,1.138287625,0.0,2.599530828,2.599530828125,1.2500001034254637e-10,0.001144,0.001144,0.0
21.0_18.0,912.861,180.6149803,2.304,0.4564305,0.4564305,0.0,5.644218133,5.644218134375,1.37500055785722e-09,0.0018432,0.0018432,0.0
21.0_19.0,18419.075,289.8099803,4.035,9.2095375,9.2095375,0.0,9.056561883,9.056561884375,1.3749996696788003e-09,0.003228,0.003228,0.0
22.0_15.0,332.0186667,2.613313,30.32166667,0.1660093333,0.16600933334999998,4.9999976381442934e-11,0.08166603125,0.08166603125,0.0,0.02425733333,0.024257333335999998,5.999999108663445e-12
22.0_16.0,520.2625,6.169972,54.33675,0.26013125,0.26013125000000004,5.551115123125783e-17,0.192811625,0.192811625,0.0,0.0434694,0.0434694,0.0
22.0_17.0,704.438,10.7399705,65.4525,0.352219,0.352219,0.0,0.3356240781,0.335624078125,2.5000002068509275e-11,0.052362,0.052362,0.0
22.0_18.0,1158.86475,21.67497025,106.4235,0.579432375,0.579432375,0.0,0.6773428203,0.6773428203125,1.2500001034254637e-11,0.0851388,0.0851388,0.0
22.0_19.0,2047.54525,57.46496025,188.87025,1.023772625,1.0237726249999999,2.220446049250313e-16,1.795780008,1.7957800078125,1.8750001551381956e-10,0.1510962,0.15109619999999999,2.7755575615628914e-17
